Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Heme Signaling R-HSA-9707616,12/45,3.096295279619695e-18,1.2230366354497795e-16,0,0,82.09504132231405,3309.7703954209737,NCOA1;NCOA2;CREBBP;HDAC3;RXRA;CREB1;NCOR1;NCOA6;NRIP1;EP300;PPARGC1A;SIRT1
Reactome_2022,FOXO-mediated Transcription R-HSA-9614085,13/65,7.211737223063203e-18,2.724782455148662e-16,0,0,57.03448275862069,2251.1979057221483,SMAD2;CDKN1A;CREBBP;SMAD4;SMAD3;NFYA;HDAC1;FOXO3;SIRT1;KAT2B;AKT1;EP300;PPARGC1A
Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,15/116,1.8662553785065105e-17,6.757399683008989e-16,0,0,34.5934769947583,1332.541170720688,ESRRA;NCOA1;NCOA2;CREBBP;HDAC3;NFYA;NCOA6;NCOA3;NR1H2;NR1H3;NCOR2;RXRA;NCOR1;EP300;PPARGC1A
Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,15/118,2.432901213788795e-17,8.456764619129849e-16,0,0,33.918332381496285,1297.5411286133574,ESRRA;NCOA1;NCOA2;CREBBP;HDAC3;NFYA;NCOA6;NCOA3;NR1H2;NR1H3;NCOR2;RXRA;NCOR1;EP300;PPARGC1A
Reactome_2022,Signaling By NOTCH R-HSA-157118,17/203,2.0783979517871282e-16,6.946645461934669e-15,0,0,21.708641015675607,783.8939061475819,HDAC4;CREBBP;SMAD3;HDAC3;STAT1;HDAC1;NCOR2;KAT2B;PSMC5;CREB1;NCOR1;CCND1;PSMD4;PSMD2;E2F1;AKT1;EP300
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,13/84,2.5448489682898126e-16,8.190643531273507e-15,0,0,41.73174680265501,1498.4739423342644,NCOA1;NCOA2;CREBBP;HDAC3;NCOA6;NCOA3;NFKB1;NCOR2;NCOR1;RXRA;KLF5;EP300;PPARGC1A
Reactome_2022,Circadian Clock R-HSA-400253,12/69,8.607556671026458e-16,2.6714166954007117e-14,0,0,47.47129186602871,1646.7183984703015,NCOA1;NCOA2;CREBBP;CREB1;NCOR1;HDAC3;RXRA;NCOA6;NRIP1;EP300;SIRT1;PPARGC1A
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,11/52,1.4130175563175049e-15,4.2341801946203855e-14,0,0,59.865442587010136,2046.9820037882369,NCOA1;ESRRA;NCOA2;CREBBP;CREB1;NCOR1;HDAC3;RXRA;NCOA6;CALM1;PPARGC1A
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,18/306,1.2677008875194916e-14,3.6721069041814603e-13,0,0,14.948170731707316,478.3263114532814,USP7;CDKN1A;HDAC3;CHUK;SRC;HDAC1;FOXO3;PML;NR4A1;PSMC5;CREB1;PSMD4;PSMD2;MDM2;AKT1;MAPK1;STUB1;CALM1
Reactome_2022,Infectious Disease R-HSA-5663205,28/961,1.5110128979382486e-14,4.2357103493817365e-13,0,0,7.905740145289984,251.58761855604985,RB1;ITGB1;VCP;HDAC3;SRC;HDAC1;KEAP1;PSMD4;SUMO1;PSMD2;ABL1;GNG8;AKT1;MAPK1;CREBBP;HSP90AA1;UBE2I;CHUK;STAT1;PML;NFKB1;NFKB2;NCOR2;PSMC5;CREB1;NCOR1;CTNNB1;CALM1
Reactome_2022,SUMOylation Of Transcription Factors R-HSA-3232118,8/19,2.1195248606911312e-14,5.64260835867227e-13,0,0,157.22529644268775,4950.238357978763,PIAS3;UBE2I;SUMO1;CDKN2A;SP3;MDM2;PIAS2;PIAS1
Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,17/268,2.142762667850229e-14,5.64260835867227e-13,0,0,16.03384054144866,504.6506258547362,USP7;CDKN1A;HDAC3;CHUK;SRC;HDAC1;FOXO3;PML;NR4A1;PSMC5;CREB1;PSMD4;PSMD2;MDM2;AKT1;MAPK1;STUB1
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,13/119,2.755670506216518e-14,7.043169617359277e-13,0,0,27.90305790500976,871.2040767889857,NCOA1;NCOA2;CREBBP;HSP90AA1;JUND;HDAC1;NCOA3;KAT2B;CCND1;KAT5;NRIP1;EP300;PGR
Reactome_2022,Signaling By Interleukins R-HSA-449147,20/453,8.415944698120376e-14,2.089558840761888e-12,0,0,11.23960739030023,338.380330626456,ITGB1;HSP90AA1;CDKN1A;SMAD3;CHUK;STAT1;STAT3;FOXO3;NFKB1;SMARCA4;NFKB2;NFKBIA;PSMC5;CREB1;CCND1;PSMD4;PSMD2;AKT1;MAPK1;SQSTM1
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,15/204,9.481311219015846e-14,2.288683180367992e-12,0,0,18.404295051353877,551.8871788708126,CREBBP;SRC;HDAC1;THBS1;RUNX2;PML;SMARCA4;KAT2B;PSMC5;CCND1;PSMD4;PSMD2;ABL1;EP300;TP73
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,13/147,4.3832887771212113e-13,1.029480526302252e-11,0,0,22.04134499914222,627.2042571985802,RB1;CDKN1A;CDKN2A;SRC;HDAC1;PSMC5;CCND1;PSMD4;PSMD2;E2F1;ABL1;AKT1;SKP2
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,23/702,4.764315458949645e-13,1.0895237194282209e-11,0,0,8.455578295048104,239.9054922034979,ITGB1;HSP90AA1;CDKN1A;SMAD3;CHUK;STAT1;STAT3;FOXO3;PML;NFKB1;SMARCA4;PIAS1;NFKB2;NFKBIA;PSMC5;CREB1;CCND1;PSMD4;SUMO1;PSMD2;AKT1;MAPK1;SQSTM1
Reactome_2022,Mitochondrial Biogenesis R-HSA-1592230,11/89,7.343564593347677e-13,1.6362968286202902e-11,0,0,31.409104004609624,877.5635138281757,NCOA1;ESRRA;NCOA2;CREBBP;CREB1;NCOR1;HDAC3;RXRA;NCOA6;CALM1;PPARGC1A
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,11/91,9.43886130138407e-13,2.0505926177256888e-11,0,0,30.620786516853933,847.8519414455311,ITGB1;NCOR2;SMAD2;SMAD4;NCOR1;SMAD3;HDAC1;STAT1;EP300;MAPK1;STUB1
Reactome_2022,NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433,6/9,1.1133587268679656e-12,2.3597773991421028e-11,0,0,423.3404255319149,11651.86938059115,NCOA1;NCOR2;NCOR1;RXRA;NR1H2;NR1H3
Reactome_2022,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,9/46,1.277852131666054e-12,2.6439369105185733e-11,0,0,53.09385209385209,1454.019763358188,NCOA1;NCOR2;HDAC3;RXRA;NCOR1;NR1H2;NRIP1;EP300;NR1H3
Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,8/31,2.106313405693771e-12,4.159968976245198e-11,0,0,75.14933837429112,2020.4712660868784,SMAD2;NCOR2;SMAD4;SMAD3;NCOR1;HDAC1;STAT1;MAPK1
Reactome_2022,RUNX2 Regulates Bone Development R-HSA-8941326,8/31,2.106313405693771e-12,4.159968976245198e-11,0,0,75.14933837429112,2020.4712660868784,HDAC4;RB1;SMAD4;HDAC3;SRC;ABL1;MAPK1;RUNX2
Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,11/100,2.7226035105432305e-12,5.2576498903601486e-11,0,0,27.51180406514329,732.6237298678811,VCP;CREBBP;PSMC5;PSMD4;CDKN2A;PSMD2;KEAP1;AKT1;EP300;SKP2;SQSTM1
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,10/73,2.948917330069641e-12,5.5708894778924294e-11,0,0,34.98589065255732,928.8608083980884,HSP90AA1;CREB1;CCND1;SRC;SRF;AKT1;GNG8;MAPK1;FOXO3;CALM1
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,9/51,3.457084718690127e-12,6.391928979876001e-11,0,0,46.76138147566719,1234.0607011546372,NCOR2;SMAD2;SMAD4;NCOR1;SMAD3;HDAC1;STAT1;EP300;MAPK1
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,8/33,3.676902058144592e-12,6.65672476776594e-11,0,0,69.1304347826087,1820.1317989129568,RB1;CDKN2A;E2F1;MDM2;MAPK1;MDM4;ETS1;ETS2
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,19/496,4.588797303593983e-12,8.138091544537083e-11,0,0,9.551388565364803,249.3619519330983,ITGB1;HSP90AA1;JUND;HDAC3;STAT1;SRC;HDAC1;SRF;STAT3;THBS1;CREB1;NCOR1;AKT1;CTNNB1;EP300;MAPK1;PGR;STUB1;CALM1
Reactome_2022,Immune System R-HSA-168256,35/1943,5.3690955520339536e-12,9.331488069435011e-11,0,0,5.077568134171908,131.76472937238242,ITGB1;VCP;CDKN1A;SRC;KEAP1;FOXO3;CCND1;PSMD4;SUMO1;PSMD2;ABL1;AKT1;EP300;MAPK1;SKP2;FGA;CREBBP;HSP90AA1;SMAD3;CHUK;STAT1;ZBTB16;STAT3;PML;NFKB1;SMARCA4;PIAS1;NFKB2;NFKBIA;PSMC5;CREB1;CTNNB1;STUB1;CALM1;SQSTM1
Reactome_2022,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,8/36,7.915987802404749e-12,1.3488222353509267e-10,0,0,61.71428571428572,1577.549003393914,NCOA1;NCOR2;HDAC3;RXRA;NCOR1;NR1H2;EP300;NR1H3
Reactome_2022,Cell Cycle R-HSA-1640170,21/654,8.43878199781451e-12,1.4102502992501555e-10,0,0,8.091007258983742,206.3059848021184,RB1;HSP90AA1;CDKN1A;UBE2I;CDKN2A;SRC;HDAC1;PSMC5;CCND1;PSMD4;KAT5;SUMO1;PSMD2;E2F1;MDM2;ABL1;AKT1;EP300;MAPK1;MDM4;SKP2
Reactome_2022,Deubiquitination R-HSA-5688426,15/279,8.874978720940942e-12,1.4551616053769204e-10,0,0,13.12566844919786,334.0191910156012,SMAD2;USP7;SMAD4;VCP;SMAD3;KEAP1;NFKBIA;KAT2B;PSMC5;PSMD4;PSMD2;MDM2;EP300;MDM4;SKP2
Reactome_2022,Cytoprotection By HMOX1 R-HSA-9707564,9/57,9.974482865000229e-12,1.6051528906824444e-10,0,0,40.90384615384615,1036.1349586904669,NCOA1;NCOR2;NCOA2;CREBBP;NCOR1;HDAC3;RXRA;NCOA6;STAT3
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,9/59,1.381787805023064e-11,2.1558648950119567e-10,0,0,39.26373626373626,981.79199673406,CDKN1A;CREB1;RXRA;KLF5;STAT3;RARA;E2F1;EP300;PML
Reactome_2022,Chromatin Modifying Enzymes R-HSA-3247509,14/238,1.3892800244035623e-11,2.1558648950119567e-10,0,0,14.299418604651162,357.4804657255009,NCOA1;NCOA2;CREBBP;HDAC3;HDAC1;NFKB1;SMARCA4;NFKB2;NCOR2;KAT2B;NCOR1;CCND1;KAT5;EP300
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,11/119,1.8750225837502628e-11,2.858587061892945e-10,0,0,22.65002080732418,559.4513309105539,SMAD2;NCOR2;ITGB1;SMAD4;SMAD3;NCOR1;STAT1;HDAC1;EP300;MAPK1;STUB1
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,12/157,2.075245424036942e-11,3.1092901267036253e-10,0,0,18.578369905956112,456.99736798601646,USP7;KAT5;CDKN2A;HDAC1;PPP1R13L;MDM2;AKT1;EP300;MDM4;PML;TP63;TP73
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,16/354,2.3148930868317324e-11,3.4095628685708057e-10,0,0,11.023950408565794,269.96632100405867,USP7;CREBBP;CDKN1A;CDKN2A;HDAC1;PML;KAT5;PPP1R13L;PLAGL1;E2F1;MDM2;AKT1;EP300;MDM4;TP63;TP73
Reactome_2022,Programmed Cell Death R-HSA-5357801,13/208,3.6715786199944076e-11,5.307396442621995e-10,0,0,15.099616858237548,362.81079004701206,HSP90AA1;CDKN2A;STAT3;PSMC5;PSMD4;PSMD2;E2F1;AKT1;CTNNB1;MAPK1;STUB1;TP63;TP73
Reactome_2022,Cellular Senescence R-HSA-2559583,12/165,3.725560218641447e-11,5.307396442621995e-10,0,0,17.599821746880572,422.6283702401938,RB1;CDKN1A;KAT5;CDKN2A;STAT3;E2F1;MDM2;MAPK1;MDM4;ETS1;NFKB1;ETS2
Reactome_2022,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,7/26,3.8399733913815935e-11,5.382156253404201e-10,0,0,78.75891341256367,1888.8727037341512,NR4A1;CDKN1A;CREB1;CHUK;MDM2;AKT1;FOXO3
Reactome_2022,Notch-HLH Transcription Pathway R-HSA-350054,7/28,6.855912984898869e-11,9.456806958535107e-10,0,0,71.25089605734767,1667.5078437354275,HDAC4;NCOR2;KAT2B;CREBBP;HDAC3;NCOR1;HDAC1
Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,8/47,7.863925150954472e-11,1.0677735869030366e-09,0,0,44.28316610925307,1030.2987921726617,RB1;CDKN1A;CCND1;SRC;CDKN2A;ABL1;E2F1;SKP2
Reactome_2022,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,9/72,8.873367717856637e-11,1.1863010072026798e-09,0,0,31.141287284144425,720.7769784417769,ESRRA;PSMC5;PSMD4;STAT1;PSMD2;STUB1;SKP2;PPARGC1A;RUNX2
Reactome_2022,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,8/48,9.398156584218372e-11,1.237423950255419e-09,0,0,43.17391304347826,996.7959566837154,HDAC4;NCOR2;KAT2B;CREBBP;HDAC3;NCOR1;HDAC1;EP300
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",18/523,1.0320983490210918e-10,1.3386469631333267e-09,0,0,8.430572325525235,193.85474644029117,RB1;HSP90AA1;CDKN1A;UBE2I;CDKN2A;SRC;HDAC1;PSMC5;CCND1;PSMD4;SUMO1;PSMD2;E2F1;ABL1;AKT1;EP300;MAPK1;SKP2
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,11/141,1.1950741344390729e-10,1.5272344453346386e-09,0,0,18.796024200518584,429.4448452886864,NFKBIA;PSMC5;CREBBP;PSMD4;CHUK;SRC;PSMD2;EP300;CALM1;NFKB1;NFKB2
Reactome_2022,RORA Activates Gene Expression R-HSA-1368082,6/18,2.3730340237995826e-10,2.98864719808962e-09,0,0,105.7872340425532,2344.422999751373,NCOA1;NCOA2;CREBBP;RXRA;NCOA6;EP300
Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,9/82,2.932352127962873e-10,3.6403057131424814e-09,0,0,26.86180942345326,589.6179539631074,RB1;CDKN1A;PSMC5;CCND1;PSMD4;PSMD2;E2F1;AKT1;SKP2
Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,9/84,3.653557849144377e-10,4.467314325543937e-09,0,0,26.142857142857142,568.0881936510308,RB1;CDKN1A;PSMC5;CCND1;PSMD4;PSMD2;E2F1;AKT1;SKP2
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,12/201,3.701342133937439e-10,4.467314325543937e-09,0,0,14.22150072150072,308.8505417185443,SMAD2;NFKBIA;USP7;PSMC5;SMAD4;SMAD3;PSMD4;PSMD2;MDM2;KEAP1;MDM4;SKP2
Reactome_2022,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,8/58,4.5824168981821056e-10,5.4549592938633565e-09,0,0,34.52173913043478,742.3425106520441,NCOR2;HDAC4;KAT2B;CREBBP;NCOR1;HDAC3;HDAC1;EP300
Reactome_2022,Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629,5/10,6.976960389464206e-10,8.193214295195131e-09,0,0,209.42105263157896,4415.273807367233,KAT2B;CREBBP;EP300;FOXO3;SIRT1
