Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2021,metal ion transmembrane transporter activity (GO:0046873),5/27,4.4508095099433565e-05,0.0006370221111106429,0,0,15.212585034013603,152.4276600100158,SLC12A2;SLC12A3;ATP2B3;ATP2B1;AQP1
GO_Molecular_Function_2021,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)",4/15,5.86774801660591e-05,0.0008143723004865172,0,0,24.271186440677965,236.4852019002676,NCF1;CYBB;NOX4;CYBA
GO_Molecular_Function_2021,alpha-adrenergic receptor activity (GO:0004936),3/6,6.398744365942748e-05,0.000861948505765229,0,0,66.54729729729729,642.6355168247022,ADRA1A;ADRA2B;ADRA2A
GO_Molecular_Function_2021,potassium channel regulator activity (GO:0015459),6/50,9.705912124201256e-05,0.0012700879293954,0,0,9.148464163822526,84.53354953176586,WNK1;KCNMB1;WNK4;NEDD4L;ADRB2;SGK1
GO_Molecular_Function_2021,adrenergic receptor binding (GO:0031690),4/17,9.992190247741576e-05,0.0012712286481849,0,0,20.535071707953065,189.1510436411124,GRK2;GNAS;ADRB1;ADRA2A
GO_Molecular_Function_2021,potassium ion transmembrane transporter activity (GO:0015079),5/32,0.00010443648413349584,0.0012927543171119,0,0,12.392290249433106,113.59927558051882,SLC12A2;SLC12A3;ABCC8;PKD2;AQP1
GO_Molecular_Function_2021,neuropeptide receptor binding (GO:0071855),4/18,0.0001269641660009171,0.0015302523165373,0,0,19.06731234866828,171.06440755595312,GAL;UCN2;NPY;NPPA
GO_Molecular_Function_2021,arachidonic acid monooxygenase activity (GO:0008391),4/19,0.0001589358575671526,0.0018664775068142,0,0,17.795254237288134,155.65526407303383,CYP2J2;CYP2C9;CYP4A11;CYP1A1
GO_Molecular_Function_2021,zinc ion binding (GO:0008270),15/336,0.00017496431040168225,0.0020033413540992,0,0,3.1887587205475847,27.585723839982364,PTPN1;AOC1;ACE;GCH1;ERAP1;ECE1;MMP9;KNG1;SOD1;ALAD;ACE2;ALB;PPARG;TIMP1;TP53
GO_Molecular_Function_2021,steroid hydroxylase activity (GO:0008395),5/36,0.000186192050990748,0.0020799014476527,0,0,10.791090629800308,92.68178416325772,CYP2J2;CYP2C9;CYP11B2;CYP2R1;CYP1A1
GO_Molecular_Function_2021,actinin binding (GO:0042805),4/21,0.0002396990199435368,0.002613860741289,0,0,15.700099700897308,130.87801725111697,PPARG;CACNA1C;PKD2;RELA
GO_Molecular_Function_2021,sodium:chloride symporter activity (GO:0015378),3/9,0.00025992357932411137,0.0027684883565219,0,0,33.26858108108108,274.6362253942045,SLC12A2;SLC12A3;SLC6A2
GO_Molecular_Function_2021,DNA-binding transcription factor binding (GO:0140297),11/208,0.00031006252207648485,0.0031618317394183,0,0,3.781443880428652,30.54928906519716,AR;GSK3B;JUN;BCL2;PPARG;FOS;HMGB1;PPARA;TP53;RELA;NFE2L2
GO_Molecular_Function_2021,metal ion binding (GO:0046872),19/517,0.00031066032374197635,0.0031618317394183,0,0,2.6165877796901893,21.133683520498764,AOC3;CRP;AOC1;ANXA1;GLCE;EPHX2;PON1;LPL;OXSR1;PKD2;AIF1;SLC8A1;RASGRP3;SELP;GCLC;STK11;STIM1;APOE;TGM2
GO_Molecular_Function_2021,store-operated calcium channel activity (GO:0015279),3/10,0.0003672157308967665,0.0035038500989733,0,0,28.514478764478763,225.5370108817964,TRPC5;TRPC3;ORAI1
GO_Molecular_Function_2021,interleukin-1 receptor binding (GO:0005149),3/10,0.0003672157308967665,0.0035038500989733,0,0,28.514478764478763,225.5370108817964,IL1RN;IL1B;ERAP1
GO_Molecular_Function_2021,ligand-gated sodium channel activity (GO:0015280),3/10,0.0003672157308967665,0.0035038500989733,0,0,28.514478764478763,225.5370108817964,SCNN1G;SCNN1B;SCNN1A
GO_Molecular_Function_2021,gap junction channel activity (GO:0005243),4/24,0.0004108053978157052,0.0038397729020325,0,0,13.343050847457627,104.0409837930024,GJC1;GJA1;GJA5;GJA4
GO_Molecular_Function_2021,wide pore channel activity (GO:0022829),4/25,0.0004833367839718746,0.0044273649411823,0,0,12.707021791767554,97.01553022810958,GJC1;GJA1;GJA5;GJA4
GO_Molecular_Function_2021,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),10/190,0.0005993985073516012,0.0053828336542555,0,0,3.752595155709343,27.84269457546063,AR;GSK3B;JUN;PPARG;FOS;PPARA;TP53;HIF1A;RELA;NFE2L2
GO_Molecular_Function_2021,kinase binding (GO:0019900),17/461,0.0006147954355700386,0.0054149290286745,0,0,2.614601303431091,19.33293978753367,SLC12A2;PTPN1;GSK3B;CAV1;PRKCD;PRKAG2;PLG;OXSR1;NR3C1;HIF1A;PKD1;RELA;ADRA2A;ADD2;IKBKB;WNK1;TP53
GO_Molecular_Function_2021,glutathione transferase activity (GO:0004364),4/27,0.0006549827636432756,0.005660039731106,0,0,11.600884303610906,85.04494174038439,GSTA5;GSTP1;GSTT2;GSTT1
GO_Molecular_Function_2021,lipoprotein particle receptor binding (GO:0070325),4/28,0.0007552263198309652,0.0064054380459737,0,0,11.116949152542372,79.91411219015872,CRP;APOA1;APOE;CLU
GO_Molecular_Function_2021,calcium ion binding (GO:0005509),14/348,0.0008026989172458575,0.0066842928017927,0,0,2.8483874356550056,20.301969353760352,AOC3;CRP;AOC1;ANXA1;GLCE;PON1;LPL;PKD2;AIF1;SLC8A1;RASGRP3;SELP;STIM1;TGM2
GO_Molecular_Function_2021,insulin-like growth factor receptor binding (GO:0005159),3/14,0.0010655402463893,0.0087145970151133,0,0,18.14189189189189,124.16806691914292,GNAS;IGF1;INS
GO_Molecular_Function_2021,kinase activator activity (GO:0019209),4/31,0.001120462674854,0.009003015878652,0,0,9.880225988700564,67.12638950543031,STK11;EPO;WNK1;PRKAG2
GO_Molecular_Function_2021,amino acid binding (GO:0016597),4/32,0.00126560995813,0.0099939544969577,0,0,9.526876513317193,63.56523588192807,GCLC;NOS2;DDAH1;NOS3
GO_Molecular_Function_2021,chloride channel regulator activity (GO:0017081),3/15,0.0013172573235798,0.01022548905423,0,0,16.629222972972972,110.28839062305444,WNK1;WNK4;SGK1
GO_Molecular_Function_2021,flavin adenine dinucleotide binding (GO:0050660),5/55,0.0013635896959305,0.0104087346789364,0,0,6.684013605442177,44.098679258010606,NOS2;NOS3;CYBB;NOX4;XDH
GO_Molecular_Function_2021,serotonin receptor activity (GO:0099589),4/33,0.0014234063934448,0.0105148407773827,0,0,9.197895967270602,60.28947087682412,HRH3;HRH2;HTR2B;HTR2A
GO_Molecular_Function_2021,G protein-coupled serotonin receptor activity (GO:0004993),4/33,0.0014234063934448,0.0105148407773827,0,0,9.197895967270602,60.28947087682412,HRH3;HRH2;HTR2B;HTR2A
GO_Molecular_Function_2021,arachidonic acid epoxygenase activity (GO:0008392),3/16,0.0016033986249745,0.0116564534958468,0,0,15.349272349272349,98.78223395485968,CYP2J2;CYP2C9;CYP4A11
GO_Molecular_Function_2021,four-way junction DNA binding (GO:0000400),3/17,0.0019255738059296,0.013779887548684,0,0,14.252171814671817,89.11215000302461,XRCC3;HMGB1;MEN1
GO_Molecular_Function_2021,NADP binding (GO:0050661),4/36,0.0019783360320314,0.0139396600410834,0,0,8.334322033898305,51.88531495007222,HSD11B1;NOS2;NOS3;CAT
GO_Molecular_Function_2021,protein serine/threonine kinase activity (GO:0004674),13/344,0.0021273952134378,0.0139458239117115,0,0,2.6599835210107114,16.36649809974339,GSK3B;PRKCD;WNK4;STK39;OXSR1;MTOR;IKBKB;STK11;GRK2;RPS6KB1;WNK1;PTK2B;SGK1
GO_Molecular_Function_2021,alpha-2A adrenergic receptor binding (GO:0031694),2/5,0.0021621848104929,0.0139458239117115,0,0,44.215488215488215,271.3343603732352,GRK2;ADRB1
GO_Molecular_Function_2021,C-X-C chemokine binding (GO:0019958),2/5,0.0021621848104929,0.0139458239117115,0,0,44.215488215488215,271.3343603732352,CXCR2;HMGB1
GO_Molecular_Function_2021,dopamine neurotransmitter receptor activity (GO:0004952),2/5,0.0021621848104929,0.0139458239117115,0,0,44.215488215488215,271.3343603732352,DRD1;DRD2
GO_Molecular_Function_2021,glutathione transmembrane transporter activity (GO:0034634),2/5,0.0021621848104929,0.0139458239117115,0,0,44.215488215488215,271.3343603732352,ABCC1;GJA1
GO_Molecular_Function_2021,voltage-gated calcium channel activity (GO:0005245),4/37,0.0021923565974743,0.0139458239117115,0,0,8.08135593220339,49.48035026592027,CACNB2;CACNA2D1;CACNA1C;PKD2
GO_Molecular_Function_2021,core promoter sequence-specific DNA binding (GO:0001046),4/37,0.0021923565974743,0.0139458239117115,0,0,8.08135593220339,49.48035026592027,FOS;NR3C1;TP53;RELA
GO_Molecular_Function_2021,metallopeptidase activity (GO:0008237),7/121,0.0023029859132225,0.014262220865822,0,0,4.118871665465033,25.01616795763128,ACE2;ACE;MMP1;MMP2;ERAP1;ECE1;MMP9
GO_Molecular_Function_2021,adenyl ribonucleotide binding (GO:0032559),12/306,0.0023043762970978,0.014262220865822,0,0,2.7600085330299367,16.761380644634933,GCLC;STK11;WNK1;WNK4;PRKAG2;DARS2;MYH9;ATP1A2;ATP1A1;OXSR1;KCNJ1;GCK
GO_Molecular_Function_2021,sodium channel activity (GO:0005272),4/38,0.0024218197285427,0.0147892458089674,0,0,7.843270189431704,47.24186789170902,SCNN1G;SCNN1B;SCNN1A;PKD2
GO_Molecular_Function_2021,PDZ domain binding (GO:0030165),5/63,0.0025008572246347,0.0148752286867882,0,0,5.75973492845414,34.507273008423056,PTEN;ATP2B3;ADRB1;ATP2B1;F11R
GO_Molecular_Function_2021,protein kinase activator activity (GO:0030295),5/63,0.0025008572246347,0.0148752286867882,0,0,5.75973492845414,34.507273008423056,STK11;EPO;WNK1;PRKAG2;LTF
GO_Molecular_Function_2021,G protein-coupled amine receptor activity (GO:0008227),4/39,0.0026672695562748,0.015560358825861,0,0,7.618789346246974,45.15427857399416,HRH3;HRH2;HTR2B;HTR2A
GO_Molecular_Function_2021,R-SMAD binding (GO:0070412),3/19,0.002683992024548,0.015560358825861,0,0,12.469383445945946,73.82436161355268,JUN;FOS;MEN1
GO_Molecular_Function_2021,transcription coactivator binding (GO:0001223),3/20,0.003122991019627,0.0164579031672846,0,0,11.735294117647058,67.7004901888756,AR;AHR;RELA
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)",3/20,0.003122991019627,0.0164579031672846,0,0,11.735294117647058,67.7004901888756,CYP2J2;CYP2C9;CYP2R1
GO_Molecular_Function_2021,sodium ion binding (GO:0031402),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,ATP1A2;ATP1A1
GO_Molecular_Function_2021,ATP-activated inward rectifier potassium channel activity (GO:0015272),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,ABCC8;KCNJ1
GO_Molecular_Function_2021,tripeptide transmembrane transporter activity (GO:0042937),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,ABCC1;GJA1
GO_Molecular_Function_2021,gap junction channel activity involved in cell communication by electrical coupling (GO:1903763),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,GJA1;GJA5
GO_Molecular_Function_2021,gap junction hemi-channel activity (GO:0055077),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,GJA1;GJA5
GO_Molecular_Function_2021,P-type sodium transporter activity (GO:0008554),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,ATP1A2;ATP1A1
GO_Molecular_Function_2021,P-type sodium:potassium-exchanging transporter activity (GO:0005391),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,ATP1A2;ATP1A1
GO_Molecular_Function_2021,phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228),2/6,0.0032112894975567,0.0164579031672846,0,0,33.15993265993266,190.37391605441363,APOA1;APOE
GO_Molecular_Function_2021,ATP binding (GO:0005524),11/278,0.0032340857752306,0.0164579031672846,0,0,2.7800405742821472,15.94077766002642,STK11;WNK1;WNK4;PRKAG2;DARS2;MYH9;ATP1A2;OXSR1;ATP1A1;KCNJ1;GCK
GO_Molecular_Function_2021,interleukin-6 receptor binding (GO:0005138),2/7,0.0044515163463362,0.0219225213615267,0,0,26.526599326599328,143.62855028768766,IL6;ERAP1
GO_Molecular_Function_2021,long-chain fatty acid binding (GO:0036041),2/7,0.0044515163463362,0.0219225213615267,0,0,26.526599326599328,143.62855028768766,FABP3;UCP1
GO_Molecular_Function_2021,P-type potassium transmembrane transporter activity (GO:0008556),2/7,0.0044515163463362,0.0219225213615267,0,0,26.526599326599328,143.62855028768766,ATP1A2;ATP1A1
GO_Molecular_Function_2021,low-density lipoprotein particle receptor binding (GO:0050750),3/23,0.0046938727776322,0.0226294077069008,0,0,9.97347972972973,53.472784494038535,CRP;APOE;CLU
GO_Molecular_Function_2021,phosphatidylinositol phospholipase C activity (GO:0004435),3/23,0.0046938727776322,0.0226294077069008,0,0,9.97347972972973,53.472784494038535,EDNRA;BDKRB2;CCR5
GO_Molecular_Function_2021,cytokine receptor binding (GO:0005126),6/105,0.0049655861790094,0.0236899840623576,0,0,4.054607508532423,21.510600765682234,IL1RN;IL6;EPO;IL1B;ERAP1;VEGFA
GO_Molecular_Function_2021,alpha-actinin binding (GO:0051393),3/24,0.0053057417707957,0.0247962217451473,0,0,9.498069498069498,49.760060239165455,PPARG;CACNA1C;PKD2
GO_Molecular_Function_2021,lipoprotein particle binding (GO:0071813),3/24,0.0053057417707957,0.0247962217451473,0,0,9.498069498069498,49.760060239165455,CRP;LPL;CD36
GO_Molecular_Function_2021,arginine binding (GO:0034618),2/8,0.0058769548979969,0.0269164534328261,0,0,22.104377104377104,113.54391916247398,NOS2;NOS3
GO_Molecular_Function_2021,oxidized DNA binding (GO:0032356),2/8,0.0058769548979969,0.0269164534328261,0,0,22.104377104377104,113.54391916247398,OGG1;XRCC1
GO_Molecular_Function_2021,phospholipase C activity (GO:0004629),3/25,0.0059633447484009,0.0270417019283926,0,0,9.06587837837838,46.4365510101936,EDNRA;BDKRB2;CCR5
GO_Molecular_Function_2021,general transcription initiation factor binding (GO:0140296),3/26,0.0066675388252239,0.0299385566858096,0,0,8.671269095182138,43.44743263889141,AR;AHR;RELA
GO_Molecular_Function_2021,ubiquitin protein ligase binding (GO:0031625),10/265,0.0067708162101332,0.0301071245071944,0,0,2.638713616934663,13.180727145115911,GSK3B;JUN;CBS;DIO2;BCL2;BRCA1;TP53;HIF1A;CLU;RELA
GO_Molecular_Function_2021,ligand-gated cation channel activity (GO:0099094),5/80,0.0069694688786012,0.0306924687153786,0,0,4.450340136054422,22.101351538080724,SCNN1G;SCNN1B;SCNN1A;PTK2B;KCNJ1
GO_Molecular_Function_2021,ADP binding (GO:0043531),3/27,0.0074191107645591,0.0314374042032859,0,0,8.30954391891892,40.74747787561276,GCLC;PRKAG2;MYH9
GO_Molecular_Function_2021,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)",2/9,0.0074818276378999,0.0314374042032859,0,0,18.945646945646946,92.7442121032424,CYP11B2;CYP4A11
GO_Molecular_Function_2021,P-type calcium transporter activity (GO:0005388),2/9,0.0074818276378999,0.0314374042032859,0,0,18.945646945646946,92.7442121032424,ATP2B3;ATP2B1
GO_Molecular_Function_2021,potassium ion binding (GO:0030955),2/9,0.0074818276378999,0.0314374042032859,0,0,18.945646945646946,92.7442121032424,ATP1A2;ATP1A1
GO_Molecular_Function_2021,potassium:chloride symporter activity (GO:0015379),2/9,0.0074818276378999,0.0314374042032859,0,0,18.945646945646946,92.7442121032424,SLC12A2;SLC12A3
GO_Molecular_Function_2021,sodium ion transmembrane transporter activity (GO:0015081),3/28,0.0082187793897974,0.0339117203651103,0,0,7.976756756756757,38.29907002517975,SLC12A3;SCNN1G;SLC8A1
GO_Molecular_Function_2021,receptor antagonist activity (GO:0048019),3/28,0.0082187793897974,0.0339117203651103,0,0,7.976756756756757,38.29907002517975,IL1RN;AGTR2;ESR2
GO_Molecular_Function_2021,iron ion binding (GO:0005506),4/54,0.0086139536830556,0.0352249177396381,0,0,5.329084745762712,25.33645060438451,FTO;CYP2R1;ALOX15;LTF
GO_Molecular_Function_2021,mitogen-activated protein kinase binding (GO:0051019),3/29,0.0090671979244264,0.035943247622148,0,0,7.669568607068607,36.07068677054567,DUSP5;ACE;GCH1
GO_Molecular_Function_2021,ammonium transmembrane transporter activity (GO:0008519),2/10,0.009260487378632,0.035943247622148,0,0,16.576599326599325,77.61161482377749,SLC12A2;AQP1
GO_Molecular_Function_2021,voltage-gated chloride channel activity (GO:0005247),2/10,0.009260487378632,0.035943247622148,0,0,16.576599326599325,77.61161482377749,CLCNKB;CLCNKA
GO_Molecular_Function_2021,cation:chloride symporter activity (GO:0015377),2/10,0.009260487378632,0.035943247622148,0,0,16.576599326599325,77.61161482377749,SLC12A2;SLC12A3
GO_Molecular_Function_2021,chloride channel inhibitor activity (GO:0019869),2/10,0.009260487378632,0.035943247622148,0,0,16.576599326599325,77.61161482377749,WNK1;WNK4
GO_Molecular_Function_2021,high voltage-gated calcium channel activity (GO:0008331),2/10,0.009260487378632,0.035943247622148,0,0,16.576599326599325,77.61161482377749,CACNB2;CACNA1C
GO_Molecular_Function_2021,growth factor activity (GO:0008083),5/87,0.0098498355555849,0.0377185948122711,0,0,4.068981251037,18.79991618516173,IL6;HGF;AGT;FGF21;VEGFA
GO_Molecular_Function_2021,WW domain binding (GO:0050699),3/30,0.0099649562713641,0.0377185948122711,0,0,7.385135135135135,34.035729864253085,SCNN1G;SCNN1B;SCNN1A
GO_Molecular_Function_2021,neuropeptide receptor activity (GO:0008188),3/30,0.0099649562713641,0.0377185948122711,0,0,7.385135135135135,34.035729864253085,GAL;PRLHR;TACR1
GO_Molecular_Function_2021,ubiquitin-like protein ligase binding (GO:0044389),10/282,0.0102375979680057,0.038432949748743,0,0,2.471631386118461,11.324244505628185,GSK3B;JUN;CBS;DIO2;BCL2;BRCA1;TP53;HIF1A;CLU;RELA
GO_Molecular_Function_2021,Toll-like receptor binding (GO:0035325),2/11,0.0112074146823151,0.040101530660159,0,0,14.734006734006734,66.17307186263885,CD36;MYD88
GO_Molecular_Function_2021,chloride ion binding (GO:0031404),2/11,0.0112074146823151,0.040101530660159,0,0,14.734006734006734,66.17307186263885,ACE;NPR3
GO_Molecular_Function_2021,FMN binding (GO:0010181),2/11,0.0112074146823151,0.040101530660159,0,0,14.734006734006734,66.17307186263885,NOS2;NOS3
