Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,24/212,1.4072083805404708e-14,1.089946854745892e-12,0,0,9.058259187620887,288.9094034084449,EDN1;ANXA1;EDN2;EDN3;TRPC3;PRKCD;GCG;OXT;AVPR1A;TACR1;HTR2A;TRH;ADRA1A;KNG1;TRHR;RGS5;EDNRA;GRK2;AGTR1;BDKRB2;GNRH1;UTS2;GNB3;BDKRB1
Reactome_2022,Leishmania Infection R-HSA-9658195,25/247,5.2624549735838354e-14,3.736343031244523e-12,0,0,8.005770368909054,244.7811817272926,GLP1R;RAMP2;CALCA;LHB;ADRB1;ADRB2;RELA;CRHR2;ADCY5;MC2R;HRH2;HMOX1;DRD1;VAV3;CHGA;JUN;GCG;CYBA;POMC;IL6;ADRB3;IL1B;GNAS;GNB3;MYH9
Reactome_2022,Metabolism R-HSA-1430728,75/2049,1.2035277868022454e-13,7.887735956580868e-12,0,0,3.00677784411637,89.4466771010697,GLP1R;INPPL1;PTEN;PRKAG2;MTR;AHR;DBH;COMT;ALAD;LIPE;STK11;ALDH2;CYP2R1;CD36;ABCC1;GPX1;PTGIS;ABCC8;GLCE;ADIPOQ;CYP4A11;DIO2;APOA1;TACR1;ADRA2A;CACNB2;DDAH1;PPARG;PPARA;GSTP1;PON1;LHB;ALOX15;UCP1;LPL;GSTT2;GSTT1;CACNA1C;PTGS2;ABO;ADCY5;INS;HSD11B1;HSD11B2;UCP2;HMOX1;APOE;XDH;CHGA;AOC3;CYP2J2;NQO1;AOC1;GCH1;MDH1;RNLS;AGXT2;VDR;EPHX2;CAV1;HSD3B1;GCG;FMO3;POMC;CYP2C9;FABP3;GCLC;GSTA5;PROC;TH;CYP11B2;ALB;CYP1A1;GNAS;GNB3
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,18/131,1.0829164475836764e-12,6.590320095294944e-11,0,0,11.103958681069503,305.9291996895728,GLP1R;CHGA;CALCA;RAMP2;LHB;ADRB1;GCG;ADRB2;CRHR2;ADCY5;POMC;MC2R;IL6;ADRB3;HRH2;GNAS;GNB3;DRD1
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",23/254,5.716248200529894e-12,3.2468289779009797e-10,0,0,7.023809523809524,181.8303330535136,VAV3;PTPN1;TGFB1;TRPC3;VWF;SERPINE1;PRKCD;FN1;APOA1;GP1BA;PLG;IGF1;PPBP;CLU;ADRA2B;KNG1;ADRA2A;VEGFA;SOD1;ALB;GNB3;CD36;TIMP1
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,19/165,6.262862293245277e-12,3.33497417115311e-10,0,0,9.088674168297455,234.45492707831127,GLP1R;CHGA;CALCA;RAMP2;LHB;ADRB1;GCG;ADRB2;CRHR2;ADCY5;POMC;MC2R;IL6;ADRB3;HRH2;GNAS;GNB3;MYH9;DRD1
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,38/702,6.891636103043262e-12,3.453925858701682e-10,0,0,4.17420255735586,107.27998025479172,IL1RN;ALOX15;INPPL1;HMGB1;PTGS2;HIF1A;TNF;AGER;CXCL2;RELA;ICAM1;IKBKB;HMOX1;PTK2B;CCL2;TIMP1;CD36;CCR5;HLA-DQA1;PTPN1;JUN;ANXA1;TGFB1;VCAM1;MMP1;MMP2;PRKCD;FN1;FOS;MMP9;VEGFA;SOD1;POMC;IL6;IL1B;BCL2;TP53;MYD88
Reactome_2022,Amine Ligand-Binding Receptors R-HSA-375280,11/40,1.0911740053853969e-11,5.164890292157547e-10,0,0,25.909003831417625,653.9738769283673,HRH3;ADRB3;HRH2;ADRB1;ADRB2;HTR2A;DRD1;DRD2;ADRA1A;ADRA2B;ADRA2A
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,18/153,1.5831540119073637e-11,7.099195884974073e-10,0,0,9.283985765124555,230.8835994085005,GLP1R;CHGA;CALCA;RAMP2;LHB;ADRB1;GCG;ADRB2;CRHR2;ADCY5;POMC;MC2R;GRK2;ADRB3;HRH2;GNAS;GNB3;DRD1
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,19/182,3.565737946509055e-11,1.519004365212857e-09,0,0,8.133698510078878,195.67291368938595,GSK3B;NQO1;ABCC1;GPX1;NCF1;GPX3;GSTP1;PRKCD;CYBB;CYBA;SOD3;ATOX1;SOD1;GCLC;ALB;HMOX1;NOX4;PPARA;NFE2L2
Reactome_2022,Detoxification Of Reactive Oxygen Species R-HSA-3299685,10/34,4.5825759717034e-11,1.859216537091093e-09,0,0,28.36937716262976,675.366350102972,GPX1;NCF1;GPX3;GSTP1;CYBB;NOX4;CYBA;SOD3;ATOX1;SOD1
Reactome_2022,Biological Oxidations R-HSA-211859,20/218,1.1335313900630287e-10,4.389857928789548e-09,0,0,7.060931899641577,161.69896308689448,AOC3;CYP2J2;AOC1;PTGIS;GSTP1;CYP4A11;GSTT2;GSTT1;MTR;FMO3;AHR;COMT;POMC;CYP2C9;GCLC;GSTA5;ALDH2;CYP11B2;CYP2R1;CYP1A1
Reactome_2022,Immune System R-HSA-168256,65/1943,3.7885083535135886e-10,1.4033952683450336e-08,0,0,2.636226482073128,57.189977165572,IL1RN;NCF1;INPPL1;PTEN;HMGB1;TNF;CLU;CXCL2;ICAM1;IKBKB;ALAD;OLR1;TIMP1;CD36;CCR5;VAV3;ANXA1;MMP1;MMP2;PRKCD;CYBB;CYBA;FOS;MMP9;STIM1;IL1B;ORAI1;MYH9;TP53;TLR4;LTF;GSTP1;ALOX15;NEDD4L;RETN;REG3G;PTGS2;HIF1A;AGER;RELA;RASGRP3;CXCR2;HMOX1;PTK2B;CCL2;VHL;XDH;HLA-DQA1;CHGA;PTPN1;JUN;AOC1;TGFB1;VCAM1;ERAP1;FN1;PPBP;MTOR;ATOX1;VEGFA;SOD1;POMC;IL6;BCL2;MYD88
Reactome_2022,Integration Of Energy Metabolism R-HSA-163685,14/105,5.573300814950061e-10,1.9785217893072723e-08,0,0,10.585695006747638,225.55854368062444,GLP1R;ABCC8;ADIPOQ;PRKAG2;GCG;CACNA1C;ADRA2A;ADCY5;INS;CACNB2;STK11;GNAS;GNB3;CD36
Reactome_2022,Platelet Degranulation R-HSA-114608,15/125,6.077389483009586e-10,2.0711743358096676e-08,0,0,9.40669014084507,199.6219647858693,TGFB1;VWF;SERPINE1;FN1;APOA1;PLG;IGF1;PPBP;CLU;KNG1;SOD1;VEGFA;ALB;CD36;TIMP1
Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,13/89,7.310364881267156e-10,2.395550338015237e-08,0,0,11.73744019138756,246.91533833017616,CHGA;UCN;ACE;CMA1;LHB;GCG;IGF1;CRHR2;INS;POMC;ACE2;LEP;GNB3
Reactome_2022,Adrenoceptors R-HSA-390696,6/9,8.58962151567451e-10,2.7105027893906237e-08,0,0,134.45733788395904,2806.8367621145608,ADRB3;ADRB1;ADRB2;ADRA1A;ADRA2B;ADRA2A
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,10/45,9.642307517259691e-10,2.9340164302518773e-08,0,0,19.442412259021257,403.6184607003452,IL1RN;IL6;IL1B;CCL2;TIMP1;PTGS2;CCR5;CXCL2;TNF;ICAM1
Reactome_2022,Arachidonic Acid Metabolism R-HSA-2142753,11/59,1.0267210426935743e-09,3.010560890255172e-08,0,0,15.63823784722222,323.66297556599733,CYP2J2;CYP2C9;ABCC1;GPX1;PTGIS;EPHX2;CYP4A11;ALOX15;PON1;CYP1A1;PTGS2
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,15/130,1.0600566514983e-09,3.010560890255172e-08,0,0,8.995407225964483,185.8895819530822,TGFB1;VWF;SERPINE1;FN1;APOA1;PLG;IGF1;PPBP;CLU;KNG1;SOD1;VEGFA;ALB;CD36;TIMP1
Reactome_2022,Infectious Disease R-HSA-5663205,41/961,1.416083877946766e-09,3.8919466580988537e-08,0,0,3.2441059993259183,66.09986202657541,GLP1R;GSK3B;RAMP2;CALCA;LHB;NEDD4L;ADRB1;ATP1A2;ADRB2;COMT;NR3C1;RELA;ADCY5;CRHR2;IKBKB;GJA1;MC2R;HRH2;HMOX1;DRD1;VHL;CCR5;CHGA;VAV3;JUN;TGFB1;CAV1;GCG;CYBA;VEGFA;POMC;ACE2;IL6;ADRB3;IL1B;FXYD2;GNAS;GNB3;MYH9;NFE2L2;LTF
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,21/291,3.166989571290697e-09,8.432109733561482e-08,0,0,5.436330935251799,106.39162955677077,TGFB1;VCAM1;MMP1;CMA1;MMP2;SERPINE1;FN1;HTRA1;PLG;F11R;MMP9;ICAM1;COL1A1;COL3A1;LOX;COL4A4;KDR;COL4A5;COL6A3;TIMP1;ITGA9
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,34/722,3.58182689789923e-09,9.247625809121648e-08,0,0,3.5456450197455025,68.9535516411649,GSK3B;NCF1;GSTP1;NR3C1;HIF1A;RELA;ADD1;HMOX1;CCL2;VHL;NQO1;JUN;ABCC1;GPX1;GPX3;PRKCD;CYBB;APOA1;CYBA;FOS;SOD3;MTOR;ATOX1;VEGFA;SOD1;MOV10;GCLC;IL6;ALB;NOX4;PPARA;TP53;TLR4;NFE2L2
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,14/123,4.607823722048217e-09,1.1546664150544357e-07,0,0,8.829486560437791,169.48649905835975,KLK1;MMP1;MMP2;FN1;APOA1;PLG;IGF1;KNG1;IL6;PROC;ALB;APOE;TIMP1;MEN1
Reactome_2022,Phase I - Functionalization Of Compounds R-HSA-211945,13/104,5.2067762391274046e-09,1.267478101639014e-07,0,0,9.795204795204794,186.8269279771279,CYP2J2;AOC3;AOC1;PTGIS;CYP4A11;AHR;FMO3;POMC;CYP2C9;ALDH2;CYP11B2;CYP2R1;CYP1A1
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,34/736,5.800789734889517e-09,1.372853570590519e-07,0,0,3.4723754233188195,65.85454358194345,GSK3B;NCF1;GSTP1;NR3C1;HIF1A;RELA;ADD1;HMOX1;CCL2;VHL;NQO1;JUN;ABCC1;GPX1;GPX3;PRKCD;CYBB;APOA1;CYBA;FOS;SOD3;MTOR;ATOX1;VEGFA;SOD1;MOV10;GCLC;IL6;ALB;NOX4;PPARA;TP53;TLR4;NFE2L2
Reactome_2022,Muscle Contraction R-HSA-397014,17/196,6.8294171688321225e-09,1.5726117372553966e-07,0,0,6.574626569990887,123.6163030031292,GUCY1A1;ANXA1;NPR1;TPM1;ATP2B3;ATP1A2;CACNA1C;ATP2B1;SLC8A1;NPPC;CACNB2;STIM1;ALDH2;FXYD2;NPPA;ORAI1;CORIN
Reactome_2022,Transport Of Small Molecules R-HSA-382551,33/706,7.429951475803257e-09,1.665873330890625e-07,0,0,3.507602587449307,65.65441608648868,WNK4;CLCNKB;NEDD4L;LPL;CLCNKA;ATP1A2;SLC6A2;SLC8A1;ADD1;ADCY5;ADD2;ALAD;HMOX1;APOE;FGF21;SLC12A2;SLC12A3;TRPC5;ABCC1;SLC6A18;TRPC3;APOA1;ATP2B3;ATP2B1;SCNN1G;WNK1;FXYD2;SCNN1B;SCNN1A;ALB;GNAS;GNB3;SGK1
Reactome_2022,Regulation Of Insulin Secretion R-HSA-422356,11/77,1.930997865593117e-08,4.218487644834195e-07,0,0,11.36284722222222,201.83420828307328,GLP1R;CACNB2;ABCC8;GNAS;GNB3;GCG;CD36;CACNA1C;ADRA2A;ADCY5;INS
Reactome_2022,Cardiac Conduction R-HSA-5576891,13/126,5.419413052501965e-08,1.1432828837293712e-06,0,0,7.879324215607402,131.82655628945813,NPR1;ATP2B3;ATP1A2;CACNA1C;ATP2B1;SLC8A1;NPPC;CACNB2;STIM1;FXYD2;NPPA;ORAI1;CORIN
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,20/312,5.501713407617867e-08,1.1432828837293712e-06,0,0,4.764815633132027,79.64685307581478,ANXA1;PRKCD;PPBP;ADRA2B;CXCL2;ADRA2A;KNG1;ADCY5;POMC;RGS5;GAL;GRK2;NPY;CXCR2;GNAS;BDKRB2;GNB3;BDKRB1;AGTR2;CCR5
Reactome_2022,Metabolism Of Lipids R-HSA-556833,32/732,6.061282412977771e-08,1.2295744323469191e-06,0,0,3.2532477260567148,54.06494105536866,PON1;LHB;ALOX15;INPPL1;PTEN;PRKAG2;AHR;PTGS2;HSD11B1;LIPE;HSD11B2;CYP2R1;CD36;CHGA;CYP2J2;ABCC1;GPX1;PTGIS;VDR;EPHX2;CAV1;HSD3B1;CYP4A11;APOA1;POMC;CYP2C9;FABP3;CYP11B2;ALB;CYP1A1;PPARG;PPARA
Reactome_2022,Ion Channel Transport R-HSA-983712,15/175,6.260642313243411e-08,1.2404807560193925e-06,0,0,6.450594190140845,106.9921223042358,TRPC5;TRPC3;CLCNKB;WNK4;CLCNKA;NEDD4L;ATP2B3;ATP1A2;ATP2B1;SCNN1G;WNK1;SCNN1B;FXYD2;SCNN1A;SGK1
Reactome_2022,Glucocorticoid Biosynthesis R-HSA-194002,5/10,1.7116694417787953e-07,3.314414464535304e-06,0,0,66.99319727891157,1043.795983165682,HSD11B1;POMC;HSD11B2;CYP11B2;HSD3B1
Reactome_2022,"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",6/19,2.445762128015659e-07,4.630642962376315e-06,0,0,31.012864268836964,472.1317471713834,UCN;LEP;GCG;IGF1;CRHR2;INS
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,11/100,3.018773830245958e-07,5.591294137759903e-06,0,0,8.416510611735331,126.3591351730812,SCNN1G;TRPC5;TRPC3;WNK1;SCNN1B;SCNN1A;CLCNKB;WNK4;CLCNKA;NEDD4L;SGK1
Reactome_2022,Platelet Homeostasis R-HSA-418346,10/83,4.455919632495207e-07,8.077539418906206e-06,0,0,9.30369246812343,136.0559164588678,GUCY1A1;TRPC3;STIM1;KCNMB1;GNAS;ORAI1;ATP2B3;GNB3;ATP2B1;SLC8A1
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,24/496,4.979482171466541e-07,8.828132621893072e-06,0,0,3.5554391371340524,51.59926954656179,VAV3;PTPN1;NCF1;CMA1;CAV1;PRKCD;CYBB;CYBA;PLAT;PLG;IGF1;FOS;HIF1A;MMP9;MTOR;VEGFA;INS;COL4A4;KDR;COL4A5;COL6A3;PTK2B;APOE;SGK1
Reactome_2022,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,9/65,5.077212423389209e-07,8.828132621893072e-06,0,0,10.887007389162562,157.78902646430913,CYP2J2;POMC;CYP2C9;PTGIS;CYP11B2;CYP2R1;CYP4A11;CYP1A1;AHR
Reactome_2022,Mineralocorticoid Biosynthesis R-HSA-193993,4/6,7.172746417533398e-07,1.2208304016775566e-05,0,0,133.55254237288136,1889.475597429696,CHGA;CYP11B2;HSD3B1;LHB
Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,7/35,7.307787615675515e-07,1.2208304016775566e-05,0,0,16.84332191780822,237.9819073508044,HSD11B1;CHGA;POMC;HSD11B2;CYP11B2;LHB;HSD3B1
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,10/93,1.2977090602830582e-06,2.126246383386857e-05,0,0,8.17859673990078,110.86014363060512,VAV3;NCF1;CAV1;PRKCD;KDR;CYBB;PTK2B;CYBA;MTOR;VEGFA
Reactome_2022,Platelet Calcium Homeostasis R-HSA-418360,6/26,1.900284338684109e-06,3.054796710488417e-05,0,0,20.151194539249147,265.4619029468471,TRPC3;STIM1;ATP2B3;ORAI1;ATP2B1;SLC8A1
Reactome_2022,Signaling By VEGF R-HSA-194138,10/102,3.039695674126181e-06,4.79596428584353e-05,0,0,7.375131638333083,93.69185181718916,VAV3;NCF1;CAV1;PRKCD;KDR;CYBB;PTK2B;CYBA;MTOR;VEGFA
Reactome_2022,Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973,4/8,3.268887743914849e-06,4.973379210384734e-05,0,0,66.76949152542373,843.3695050657504,NCF1;CYBB;CYBA;CD36
Reactome_2022,Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670,4/8,3.268887743914849e-06,4.973379210384734e-05,0,0,66.76949152542373,843.3695050657504,CYP2J2;CYP2C9;EPHX2;CYP1A1
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,12/153,3.380834394968869e-06,5.0534577272166254e-05,0,0,5.800281711023797,73.0683993188799,HSD11B1;CHGA;POMC;HSD11B2;PTGIS;VDR;CYP11B2;LHB;ALB;CYP2R1;HSD3B1;PPARA
Reactome_2022,Biosynthesis Of DHA-derived SPMs R-HSA-9018677,5/17,3.856580490956068e-06,5.665183755680293e-05,0,0,27.90391156462585,347.842617750113,CYP2C9;EPHX2;ALOX15;CYP1A1;PTGS2
Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,9/84,4.562500352454248e-06,6.588559831001728e-05,0,0,8.121103448275862,99.87040467525236,TGFB1;LEP;ADIPOQ;LPL;PPARG;CD36;PPARA;TNF;RELA
Reactome_2022,Diseases Associated With TLR Signaling Cascade R-HSA-5602358,6/31,5.706849681165172e-06,8.103726547254544e-05,0,0,16.116860068259385,194.5924446627604,IKBKB;HMGB1;CD36;TLR4;RELA;MYD88
Reactome_2022,Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678,5/19,7.071217827865264e-06,9.732575821398545e-05,0,0,23.915208940719143,283.62189047164617,CYP2C9;EPHX2;ALOX15;CYP1A1;PTGS2
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,10/112,7.082390855947297e-06,9.732575821398545e-05,0,0,6.6486871565235095,78.83946088934063,IKBKB;JUN;HMGB1;CD36;FOS;TP53;AGER;TLR4;MYD88;RELA
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,6/33,8.371638738406215e-06,0.00011321644770035072,0,0,14.921501706484642,174.44221665107378,CMA1;MMP1;MMP2;PLG;TIMP1;MMP9
Reactome_2022,Ion Homeostasis R-HSA-5578775,7/50,8.960862546649057e-06,0.00011929148265226556,0,0,10.959381968779866,127.37699584201523,STIM1;FXYD2;ORAI1;ATP2B3;ATP1A2;ATP2B1;SLC8A1
Reactome_2022,Class B/2 (Secretin Family Receptors) R-HSA-373080,9/92,9.700561205268143e-06,0.00012715197149059166,0,0,7.335355213959286,84.67440256023129,GLP1R;UCN;CALCA;RAMP2;UCN2;GNAS;GNB3;GCG;CRHR2
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,12/173,1.1938185417323935e-05,0.00015354676228122478,0,0,5.0745558032332765,57.5239895042992,CYP2J2;CYP2C9;ABCC1;GPX1;PTGIS;EPHX2;ALOX15;CYP4A11;PON1;CYP1A1;PRKAG2;PTGS2
Reactome_2022,Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837,5/21,1.2074686705213684e-05,0.00015354676228122478,0,0,20.923681972789115,236.9481295802371,PROC;VWF;F12;GP1BA;KNG1
Reactome_2022,Platelet Aggregation (Plug Formation) R-HSA-76009,6/36,1.4178266126878629e-05,0.00017764533441324396,0,0,13.427303754266212,149.89973795260508,PTPN1;VWF;FN1;GP1BA;ADRA2B;ADRA2A
Reactome_2022,Androgen Biosynthesis R-HSA-193048,4/11,1.487271816006718e-05,0.0001836457372808295,0,0,38.14818401937046,424.0545276284072,CHGA;POMC;HSD3B1;LHB
Reactome_2022,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,6/37,1.6711389697416887e-05,0.00020340148603141696,0,0,12.99350434878344,142.92101229535808,F7;PROC;VWF;F12;GP1BA;KNG1
Reactome_2022,Generic Transcription Pathway R-HSA-212436,37/1190,1.9900814814199608e-05,0.0002388097777703953,0,0,2.271790152473137,24.59156018408293,GSK3B;SERPINE1;PTEN;NEDD4L;PRKAG2;RETN;BRCA1;NR3C1;RELA;INS;STK11;NPY;NPPA;CCN2;APOE;MEN1;CHGA;PTPN1;JUN;TGFB1;TRPC3;VDR;GAD1;CAV1;GP1BA;FOS;ESR2;MTOR;VEGFA;COL1A1;POMC;MOV10;IL6;PPARG;SGK1;PPARA;TP53
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,9/101,2.073912479712328e-05,0.00024541297676595883,0,0,6.614730134932533,71.32986670341307,IKBKB;JUN;HMGB1;FOS;TP53;AGER;TLR4;MYD88;RELA
