Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2021,double-stranded DNA binding (GO:0003690),28/651,7.010900981516041e-19,1.4531685670778702e-17,0,0,12.033083645443195,503.002757538395,ATF2;THRB;SRF;NR1I2;FOXO3;ETS2;NR3C2;RXRA;HNF4A;TDG;E2F1;ABL1;RXRG;ESRRA;SMAD2;JUND;STAT1;ARNT;RUNX2;NFKB2;NR4A1;CREB1;KLF5;SP1;SP3;RARA;ATF3;PPARD
GO_Molecular_Function_2021,transcription cis-regulatory region binding (GO:0000976),26/549,1.483931074227159e-18,2.8194690410316024e-17,0,0,13.01746679758152,534.3909248169552,RB1;HDAC4;ATF2;HDAC1;NR1I2;FOXO3;ETS1;RXRA;HNF4A;PLAGL1;E2F1;SMAD2;SMAD4;SMAD3;JUND;NFYA;STAT3;NR1H3;ARNT;NFKB1;NCOR1;SP1;SP3;RARA;ATF3;TP73
GO_Molecular_Function_2021,transcription regulatory region nucleic acid binding (GO:0001067),16/212,8.825164220300782e-15,1.5477980324835218e-13,0,0,19.14868804664723,619.6739335240537,HDAC4;SMAD4;SMAD3;JUND;NFYA;STAT3;NR1H3;FOXO3;ETS1;NFKB1;RXRA;NCOR1;SP1;HNF4A;ATF3;TP73
GO_Molecular_Function_2021,transcription coregulator binding (GO:0001221),9/53,4.994658455506273e-12,8.134158056110216e-11,0,0,44.63136863136863,1161.4265779019477,SMAD4;THRB;HDAC3;SMAD3;UBE2I;ZBTB16;CTNNB1;PGR;PPARD
GO_Molecular_Function_2021,ubiquitin-like protein ligase binding (GO:0044389),15/282,1.0337036053254864e-11,1.5712294800947392e-10,0,0,12.976206212822207,328.2368724775324,RB1;SMAD2;USP7;VCP;HSP90AA1;CDKN1A;SMAD3;STAT1;PML;NFKBIA;SUMO1;MDM2;STUB1;SQSTM1;PPARGC1A
GO_Molecular_Function_2021,ubiquitin protein ligase binding (GO:0031625),14/265,5.837416710924852e-11,8.318318813067913e-10,0,0,12.743722783285463,300.29496550510225,RB1;SMAD2;USP7;VCP;HSP90AA1;CDKN1A;SMAD3;PML;NFKBIA;SUMO1;MDM2;STUB1;SQSTM1;PPARGC1A
GO_Molecular_Function_2021,SUMO transferase activity (GO:0019789),6/19,3.4543379507839714e-10,4.632876781051444e-09,0,0,97.64484451718494,2127.3120754236115,HDAC4;PIAS3;UBE2I;MDM2;PIAS2;PIAS1
GO_Molecular_Function_2021,histone deacetylase binding (GO:0042826),9/93,9.199546421851548e-10,1.165275880101196e-08,0,0,23.331240188383045,485.44603937948256,NCOR2;HDAC4;KAT2B;HSP90AA1;NCOR1;HDAC3;CCND1;HDAC1;SP1
GO_Molecular_Function_2021,disordered domain specific binding (GO:0097718),6/23,1.2646702616972835e-09,1.5176043140367405e-08,0,0,74.65456821026282,1529.5567173813529,RB1;SMAD2;HSP90AA1;NCOA3;MDM2;CALM1
GO_Molecular_Function_2021,protein homodimerization activity (GO:0042803),18/636,2.3495065173758132e-09,2.6784374298084275e-08,0,0,6.848922566895572,136.08165700205635,SMAD4;HSP90AA1;SMAD3;CHUK;STAT1;ZBTB16;SRF;STAT3;ARNT;COMMD1;NR0B2;PML;SP1;HNF4A;TDG;AKT1;STUB1;ATF3
GO_Molecular_Function_2021,protein kinase binding (GO:0019901),16/506,4.2375334301612805e-09,4.6007505813179616e-08,0,0,7.545189504373178,145.46585487370658,ITGB1;ATF2;HSP90AA1;CDKN1A;SMAD3;CDKN2A;STAT3;FOXO3;SIRT1;KAT2B;CCND1;ABL1;RARA;CALM1;SQSTM1;TP73
GO_Molecular_Function_2021,histone acetyltransferase activity (GO:0004402),6/31,8.931530269150024e-09,9.185375739512369e-08,0,0,50.74468085106383,940.4855798769996,ATF2;KAT2B;CREBBP;KAT5;NCOA3;EP300
GO_Molecular_Function_2021,kinase binding (GO:0019900),15/461,9.2659492109116e-09,9.185375739512369e-08,0,0,7.69744130836191,142.37895247689113,RB1;ATF2;CDKN1A;SMAD3;CDKN2A;SRC;STAT3;FOXO3;KAT2B;CCND1;CTNNB1;STUB1;CALM1;SQSTM1;TP73
GO_Molecular_Function_2021,transcription coactivator binding (GO:0001223),5/20,4.125948781479833e-08,3.919651342405842e-07,0,0,69.7719298245614,1186.3589670673543,SMAD4;SMAD3;THRB;PGR;PPARD
GO_Molecular_Function_2021,NF-kappaB binding (GO:0051059),5/25,1.386193683536237e-07,1.2642086393850478e-06,0,0,52.31578947368421,826.1465691073544,NFKBIA;HDAC3;HDAC1;CDKN2A;EP300
GO_Molecular_Function_2021,nuclear receptor coactivator activity (GO:0030374),6/53,2.548631234370334e-07,2.234953543986293e-06,0,0,26.961973743775463,409.35122345586257,NCOA1;NCOA2;NCOA6;NCOA3;ETS1;PPARGC1A
GO_Molecular_Function_2021,I-SMAD binding (GO:0070411),4/13,4.06321908094929e-07,3.43116277946829e-06,0,0,92.08796296296296,1355.1775240556426,SMAD2;SMAD4;SMAD3;CTNNB1
GO_Molecular_Function_2021,histone deacetylase activity (GO:0004407),4/19,2.15250350312219e-06,1.7527528525423544e-05,0,0,55.23611111111112,720.769328837962,HDAC4;HDAC3;HDAC1;SIRT1
GO_Molecular_Function_2021,bHLH transcription factor binding (GO:0043425),4/22,4.015814340350795e-06,3.1572609296551074e-05,0,0,46.02314814814815,571.8500607054012,CREBBP;SMAD3;SP1;SIRT1
GO_Molecular_Function_2021,aryl hydrocarbon receptor binding (GO:0017162),3/8,6.669353467633975e-06,5.068708635401821e-05,0,0,123.0618556701031,1466.6496741086537,NCOA1;NCOA2;ARNT
GO_Molecular_Function_2021,glucocorticoid receptor binding (GO:0035259),3/9,9.967716330682825e-06,7.33109459159898e-05,0,0,102.54639175257732,1180.940557869435,NR4A1;SMAD3;NRIP1
GO_Molecular_Function_2021,SUMO ligase activity (GO:0061665),3/10,1.4187907246385926e-05,9.802554097503004e-05,0,0,87.89248895434463,981.1544503878058,PIAS3;PIAS2;PIAS1
GO_Molecular_Function_2021,cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861),3/10,1.4187907246385926e-05,9.802554097503004e-05,0,0,87.89248895434463,981.1544503878058,KAT2B;CDKN1A;CDKN2A
GO_Molecular_Function_2021,phosphatase binding (GO:0019902),6/114,2.316362832469536e-05,0.00015533256641266302,0,0,11.69739952718676,124.84549421598044,SMAD2;VCP;SMAD3;STAT3;CTNNB1;MAPK1
GO_Molecular_Function_2021,estrogen receptor binding (GO:0030331),4/35,2.7346704779035945e-05,0.0001781442482748627,0,0,26.705645161290324,280.5939309045606,NCOA1;NCOA6;NRIP1;CTNNB1
GO_Molecular_Function_2021,tau protein binding (GO:0048156),4/40,4.682563824405718e-05,0.00029656237554569545,0,0,22.99074074074074,229.19652633091084,SMAD2;HSP90AA1;EP300;STUB1
GO_Molecular_Function_2021,cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538),4/44,6.849758769034262e-05,0.0004109855261420557,0,0,20.6875,198.3664801106035,KAT2B;CDKN1A;CCND1;CDKN2A
GO_Molecular_Function_2021,damaged DNA binding (GO:0003684),4/44,6.849758769034262e-05,0.0004109855261420557,0,0,20.6875,198.3664801106035,CREBBP;TDG;EP300;NBN
GO_Molecular_Function_2021,R-SMAD binding (GO:0070412),3/19,0.0001108806349755567,0.0006482252506263314,0,0,38.43556701030928,350.03487252570744,SMAD2;SMAD4;SMAD3
GO_Molecular_Function_2021,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)",4/57,0.00018964479109883465,0.0010809753092633,0,0,15.602987421383649,133.7231842647315,HDAC4;HDAC3;HDAC1;SIRT1
GO_Molecular_Function_2021,small protein activating enzyme binding (GO:0044388),2/5,0.0002450871709985121,0.0012995319764572,0,0,135.35374149659864,1125.3170126751409,UBE2I;SUMO1
GO_Molecular_Function_2021,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor (GO:0004468)",2/5,0.0002450871709985121,0.0012995319764572,0,0,135.35374149659864,1125.3170126751409,KAT2B;EP300
GO_Molecular_Function_2021,TPR domain binding (GO:0030911),2/5,0.0002450871709985121,0.0012995319764572,0,0,135.35374149659864,1125.3170126751409,HSP90AA1;STUB1
GO_Molecular_Function_2021,"DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)",7/256,0.00030175454561344966,0.001563637190906,0,0,5.940190871010925,48.15057318622675,ZBTB16;PLAGL1;FOXO3;ATF3;NFKB1;ETS2;PPARD
GO_Molecular_Function_2021,thyroid hormone receptor binding (GO:0046966),3/28,0.0003628213719805087,0.001816229006849,0,0,24.587628865979383,194.773359177925,NCOR1;NCOA6;NCOA3
GO_Molecular_Function_2021,primary miRNA binding (GO:0070878),2/6,0.0003664321680484968,0.001816229006849,0,0,101.51020408163264,803.1179907171842,SRF;STAT3
GO_Molecular_Function_2021,protein serine/threonine kinase inhibitor activity (GO:0030291),3/30,0.00044640250260442,0.0021655270339108,0,0,22.764032073310425,175.60833452775756,KAT2B;CDKN1A;CDKN2A
GO_Molecular_Function_2021,acetyltransferase activity (GO:0016407),3/32,0.0005414210691078273,0.0025192653827874,0,0,21.191965872733736,159.39141404206077,KAT2B;CREBBP;EP300
GO_Molecular_Function_2021,SH2 domain binding (GO:0042169),3/32,0.0005414210691078273,0.0025192653827874,0,0,21.191965872733736,159.39141404206077,SRC;ABL1;SQSTM1
GO_Molecular_Function_2021,core promoter sequence-specific DNA binding (GO:0001046),3/37,0.0008329373632247138,0.0037981943763046,0,0,18.07095209217708,128.13302753808438,HDAC1;STAT1;SMARCA4
GO_Molecular_Function_2021,cAMP response element binding (GO:0035497),2/10,0.0010850384206118,0.004667712450934,0,0,50.74489795918368,346.39177176286466,ATF2;CREB1
GO_Molecular_Function_2021,co-SMAD binding (GO:0070410),2/10,0.0010850384206118,0.004667712450934,0,0,50.74489795918368,346.39177176286466,SMAD2;SMAD3
GO_Molecular_Function_2021,H4 histone acetyltransferase activity (GO:0010485),2/10,0.0010850384206118,0.004667712450934,0,0,50.74489795918368,346.39177176286466,ATF2;EP300
GO_Molecular_Function_2021,retinoid X receptor binding (GO:0046965),2/11,0.0013218400851343,0.0055811025816781,0,0,45.10430839002267,298.984305122014,NCOA6;NRIP1
GO_Molecular_Function_2021,alkali metal ion binding (GO:0031420),2/13,0.0018624280503563,0.0075827427764509,0,0,36.89981447124304,231.94759321375395,HDAC4;TDG
GO_Molecular_Function_2021,SUMO binding (GO:0032183),2/13,0.0018624280503563,0.0075827427764509,0,0,36.89981447124304,231.94759321375395,TDG;PML
GO_Molecular_Function_2021,polyubiquitin modification-dependent protein binding (GO:0031593),3/51,0.0021222963043568,0.0084891852174273,0,0,12.791237113402062,78.73334684431502,VCP;PSMD4;SQSTM1
GO_Molecular_Function_2021,RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979),2/14,0.0021657651600423,0.0085136975256835,0,0,33.82312925170068,207.5042741698455,HDAC1;STAT1
GO_Molecular_Function_2021,protein heterodimerization activity (GO:0046982),5/188,0.0025481440016357,0.0098470649554737,0,0,5.670693126258269,33.867591075220275,ITGB1;NR4A1;CHUK;ARNT;ATF3
GO_Molecular_Function_2021,transforming growth factor beta receptor binding (GO:0005160),2/18,0.003594237117374,0.0132175171413111,0,0,25.362244897959183,142.7494556250508,SMAD2;SMAD3
GO_Molecular_Function_2021,DNA polymerase binding (GO:0070182),2/18,0.003594237117374,0.0132175171413111,0,0,25.362244897959183,142.7494556250508,HSP90AA1;SMARCA4
GO_Molecular_Function_2021,retinoic acid receptor binding (GO:0042974),2/18,0.003594237117374,0.0132175171413111,0,0,25.362244897959183,142.7494556250508,NCOA6;NRIP1
GO_Molecular_Function_2021,actinin binding (GO:0042805),2/21,0.0048853872583166,0.0168767923469122,0,0,21.354457572502685,113.63788950907964,RARA;NFKB1
GO_Molecular_Function_2021,ubiquitin-specific protease binding (GO:1990381),2/21,0.0048853872583166,0.0168767923469122,0,0,21.354457572502685,113.63788950907964,VCP;SUMO1
GO_Molecular_Function_2021,N-acetyltransferase activity (GO:0008080),2/21,0.0048853872583166,0.0168767923469122,0,0,21.354457572502685,113.63788950907964,KAT2B;EP300
GO_Molecular_Function_2021,ephrin receptor binding (GO:0046875),2/21,0.0048853872583166,0.0168767923469122,0,0,21.354457572502685,113.63788950907964,SRC;ABL1
GO_Molecular_Function_2021,retinoic acid binding (GO:0001972),2/22,0.0053564969577325,0.0182280791994481,0,0,20.285714285714285,106.08302856731788,RXRA;RARA
GO_Molecular_Function_2021,protein tyrosine kinase binding (GO:1990782),3/72,0.0056354324907242,0.0188952736453695,0,0,8.888839085611833,46.03246549484361,ITGB1;HSP90AA1;SQSTM1
GO_Molecular_Function_2021,ATPase binding (GO:0051117),3/73,0.0058558838877264,0.0193498771942266,0,0,8.761413843888072,45.03636856812869,SRC;NR1H2;PGR
GO_Molecular_Function_2021,ubiquitin binding (GO:0043130),3/74,0.006081441880416,0.0198081249819264,0,0,8.637578045593147,44.07335823715741,SMAD3;MDM2;SQSTM1
GO_Molecular_Function_2021,"acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)",3/76,0.00654799848395,0.0210273754132481,0,0,8.400084733794662,42.24063124042488,KAT2B;CREBBP;EP300
GO_Molecular_Function_2021,transition metal ion binding (GO:0046914),7/445,0.0069938666354991,0.0221472443457472,0,0,3.3444788137673687,16.597717614168758,HDAC4;RXRA;SMAD3;MDM2;ABL1;MDM4;COMMD1
GO_Molecular_Function_2021,"phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)",2/26,0.0074389947886241,0.0232341207096752,0,0,16.901360544217688,82.83389842043363,AKT1;COMMD1
GO_Molecular_Function_2021,androgen receptor binding (GO:0050681),2/27,0.0080081065105895,0.0246736254650597,0,0,16.224489795918366,78.32049478663112,EP300;SMARCA4
GO_Molecular_Function_2021,transcription corepressor binding (GO:0001222),2/29,0.0092030974751143,0.027609292425343,0,0,15.02116402116402,70.4224490277819,HDAC3;ZBTB16
GO_Molecular_Function_2021,mitogen-activated protein kinase binding (GO:0051019),2/29,0.0092030974751143,0.027609292425343,0,0,15.02116402116402,70.4224490277819,ABL1;SIRT1
GO_Molecular_Function_2021,monocarboxylic acid binding (GO:0033293),2/31,0.0104724512850622,0.0310093362726518,0,0,13.983814215341308,63.75230908786907,RXRA;RARA
GO_Molecular_Function_2021,ubiquitin-like protein ligase activity (GO:0061659),5/270,0.0115014684962094,0.0336196771427661,0,0,3.899702085402185,17.413263897865516,PIAS3;MDM2;STUB1;PIAS2;PIAS1
GO_Molecular_Function_2021,nucleosomal DNA binding (GO:0031492),2/33,0.0118145960439167,0.0340978214938357,0,0,13.08031599736669,58.0559303610333,HDAC1;SMARCA4
GO_Molecular_Function_2021,retinoid binding (GO:0005501),2/34,0.0125124802245355,0.0356605686399263,0,0,12.67091836734694,55.51165721021778,RXRA;RARA
GO_Molecular_Function_2021,ATP binding (GO:0005524),5/278,0.0129171181360702,0.035904526024674,0,0,3.783882783882784,16.456870041653787,HSP90AA1;HSPA4;TDG;ABL1;AKT1
GO_Molecular_Function_2021,Hsp90 protein binding (GO:0051879),2/35,0.0132279832722483,0.035904526024674,0,0,12.286332714904145,53.14355844722063,CSNK2A1;STUB1
GO_Molecular_Function_2021,non-membrane spanning protein tyrosine kinase activity (GO:0004715),2/35,0.0132279832722483,0.035904526024674,0,0,12.286332714904145,53.14355844722063,SRC;ABL1
GO_Molecular_Function_2021,"phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)",2/35,0.0132279832722483,0.035904526024674,0,0,12.286332714904145,53.14355844722063,AKT1;COMMD1
GO_Molecular_Function_2021,ion channel inhibitor activity (GO:0008200),2/37,0.0147110875878218,0.0394603290590987,0,0,11.583090379008746,48.87083992538764,COMMD1;CALM1
GO_Molecular_Function_2021,N-acyltransferase activity (GO:0016410),2/39,0.0162624064321538,0.0431142868201287,0,0,10.955874241588528,45.126141525786544,EP300;SIRT1
GO_Molecular_Function_2021,kinase activity (GO:0016301),3/112,0.0186665018739365,0.0486882815659392,0,0,5.615530123900501,22.35556415568353,CSNK2A1;ABL1;AKT1
GO_Molecular_Function_2021,adenyl ribonucleotide binding (GO:0032559),5/306,0.0187919683236958,0.0486882815659392,0,0,3.426997726875328,13.620005198891713,HSP90AA1;HSPA4;TDG;ABL1;AKT1
