Gene,DiffusionScore
HDAC1,0.0006023634845968677
HUWE1,0.0005939427203902663
MCM2,0.0005918844624852425
KIF20A,0.0005888942783779175
MEN1,0.0005798804543806957
UFL1,0.0005740629234594697
CAPZB,0.0005719357076145573
KIF23,0.000569780711015193
RAC1,0.0005696328146344137
RBM39,0.0005680173947991283
ACTB,0.0005588088536209732
STIP1,0.000557991858444156
NR3C1,0.0005572551066065469
HSPD1,0.0005570115193682497
YWHAB,0.0005529786980317255
AR,0.0005522156379186037
SMC5,0.0005483947602229226
LMBR1L,0.0005471794009281233
NAA40,0.0005443729417412776
MAPT,0.0005428873469321497
HNRNPU,0.0005415504875390968
HECTD1,0.0005403493088569078
PRC1,0.000539782593092304
TNIP2,0.0005371438544277459
AGR2,0.0005358152756141832
CTNNB1,0.0005338940631793495
SNRNP70,0.0005329151419380516
OGT,0.0005278790822187534
FBXW7,0.0005273381442341485
PML,0.0005179508644986837
HDAC6,0.000516297113414842
HNRNPA1,0.0005120598078408241
RHOG,0.0005099257430436025
XRCC6,0.0005093798745143014
HSP90AB1,0.0005077592161222669
HEXIM1,0.0005070882627198601
HIST1H3A,0.0005049573879370054
CHD4,0.0005031603631650665
RAB7A,0.0005025140468944545
OBSL1,0.0005016351203721399
PRMT1,0.0004960160621058611
ECT2,0.0004943272509918939
CUL1,0.00048724258142844666
ILF3,0.000486711408793926
GSK3B,0.000486310155407241
CSNK2A1,0.000485434041128568
PPIA,0.0004832242584340945
CYLD,0.0004830512851204676
ZC3H18,0.00047939555928136935
RHOB,0.0004792777755578047
FN1,0.00047927249554536737
RNF123,0.00047554708261763083
EWSR1,0.00047519480711443303
CUL4A,0.0004747043227562748
RAB11A,0.0004736397366759404
CAND1,0.00047272718769003413
MEPCE,0.0004707567633799833
LRRC59,0.0004702044510792222
CUL7,0.000469470677372735
HDLBP,0.00046935607472595967
RPN1,0.00046918865691229
WWP2,0.00046758575097716713
FANCD2,0.00046585644293112023
USP7,0.000465059198642044
BSG,0.00046275346071759265
UBQLN2,0.00046269403116717207
HDAC2,0.000461882392354407
CDC5L,0.00046179968935890046
HSCB,0.000460417459643121
G3BP1,0.00045754151571701255
RPS6,0.0004534170871197058
LRPPRC,0.000452830925938854
EMD,0.0004527813543380581
KDM1A,0.0004506618289728041
RNF2,0.00044801910783251816
RPN2,0.00044699667208803357
DOT1L,0.0004380222150860516
C1QBP,0.0004378741258802588
SEC61B,0.00043757360441150817
UBE2O,0.0004346541134181056
CAV1,0.0004345982662857427
VIM,0.0004342945776360743
CDK2,0.00042875550192365066
TMPO,0.0004274018242493336
TRRAP,0.00042546965109374466
MYH9,0.0004252088272132028
GRB2,0.00042239356091308347
BTRC,0.0004221858995586294
NCL,0.00042189603797726554
BTF3,0.00042084374950248027
AURKB,0.00042027560330699785
GOLGA2,0.0004189726985745864
PRPF8,0.00041826287990575175
FBXO6,0.00041739995567880437
CHD3,0.0004171664897291711
MEOX2,0.0004162917039629321
LAMTOR1,0.0004145204097314707
SNW1,0.0004137342953365064
EPHA2,0.00041226445474469944
CDH1,0.0004122395489976561
KCNA3,0.00041092022853075
RICTOR,0.00040966748790254704
PIH1D1,0.0004092052761648754
FUS,0.00040894725503277544
CUL4B,0.0004077488067311393
SIRT7,0.0004073940793378237
PDHA1,0.0004044454579586627
RPL4,0.00040339451194037703
CHMP4B,0.0004026307124154558
HRAS,0.0003998929279252791
HNRNPA2B1,0.00039971052822527744
HSPB1,0.0003987252606719948
TUBA1A,0.0003984453427261267
H3F3A,0.00039842712242898966
RAB5A,0.00039807947869143433
ERBB2,0.0003980178078180816
PPP1CC,0.00039749770396239637
NRAS,0.0003974218280869824
SNCA,0.00039672481330435067
SRPK2,0.00039653381559148684
LYN,0.00039536384267698155
EEF1A1,0.00039472890099256176
HNRNPK,0.00039359950693229465
YBX1,0.0003930568054105731
IFI16,0.00039055719637869015
HNRNPM,0.00038991755505290624
VAPA,0.00038933437504141743
ENO1,0.00038832120847820617
TRIM21,0.00038736732216721565
PINK1,0.0003867133064308868
RHOF,0.00038667529222904343
HIST2H2BE,0.00038529630252298743
DDX21,0.00038508435450258137
RPS16,0.00038376637669664286
SFN,0.00038333410548575667
HSPA9,0.0003831530288635808
RAC2,0.00038295937271403286
STX7,0.0003820482168422636
RNF113A,0.0003810128538998283
NUPR1,0.0003809624073519045
PRKDC,0.00038061170698464026
RPS3,0.00038039992468911506
CHMP4C,0.00038036704888095614
TUBB,0.0003779037784952595
CIC,0.00037710100622275015
RPL3,0.00037686764004406324
SSRP1,0.0003765923087645821
AURKA,0.0003763998522755498
HSPA4,0.000376244332419301
SHMT2,0.0003758346382783111
PTEN,0.00037537501481407895
SYNCRIP,0.00037490685258825227
RC3H1,0.00037288567673882377
PTPN1,0.0003727204576422135
ACTC1,0.0003723910143295702
CSNK2A2,0.00037140767599924885
LAMP1,0.0003713215071316721
CCDC8,0.00037115103183964795
TUFM,0.0003710897895655167
CDK9,0.0003696275569064068
RPL10,0.0003694689915409937
GAPDH,0.00036827094526682095
AAR2,0.00036824593942232786
GNB2L1,0.00036817747693344236
CDC37,0.00036698381484765596
RC3H2,0.0003660440930817107
CCT2,0.0003653411430056444
HIST1H1E,0.0003624001152287724
RPL31,0.00036215532821127366
BAG3,0.0003615406124540086
RPL13,0.0003598385292798643
HIST1H1C,0.0003598294159494569
PABPC1,0.0003596943248909293
RHOJ,0.00035918567244829804
HSP90B1,0.00035750139679700723
TRIM37,0.00035652438181852796
PCBP1,0.0003564840621178891
MDM2,0.0003563262490590963
DDB1,0.00035616466158591383
CLEC16A,0.0003556445690870759
RAC3,0.0003555110421937085
CLTC,0.0003553771476540907
FGFR1,0.00035524938517825515
SUZ12,0.00035472474294443476
WWOX,0.00035431006327756075
TOP1,0.0003534442258422273
UBE2I,0.0003530121847466921
MKI67,0.0003513960986460336
MIDN,0.0003510824665191582
RPL7A,0.0003508697114647418
SIRT6,0.0003503759222844902
U2AF2,0.00035037419570136725
GJA1,0.0003493689650559184
MATR3,0.0003487182932951043
SNRNP40,0.0003486513608066734
C9orf78,0.0003486215099763635
FXR1,0.0003485931869078843
DDX3X,0.00034798772525018235
BMI1,0.0003475027621954532
BRD7,0.0003469833311781282
HNRNPC,0.00034689888936422647
BAG2,0.00034615119822497436
AIFM1,0.0003451876667596329
UBE2M,0.0003451711631525641
FBL,0.0003449726706297357
RPLP0,0.00034342667886276155
STUB1,0.0003427098223595865
TRAF2,0.0003420946843717409
FLNA,0.00034142402812168136
RAB9A,0.00034110930140385243
CSNK2B,0.0003407811842312617
CBX3,0.00034029279290785516
MARCKS,0.00034003561376952135
CKAP4,0.00033962413415480186
RPL11,0.00033934702291071325
LAMP2,0.000338585150478491
RPS3A,0.0003383861590684478
FBXO7,0.0003377115784132989
LNX1,0.0003376630483083226
RPS8,0.0003371644437394361
RPS2,0.00033651680712238187
RPS19,0.00033636093855925843
RHOC,0.0003361613079162347
HNRNPD,0.0003360875769570344
DHX9,0.0003358315792945916
NEK4,0.00033544210111464203
HSF1,0.00033524757390825154
NUP43,0.00033519396188998207
LMNB1,0.0003348048731559644
SPRTN,0.00033470931045097914
RUVBL2,0.00033451255212039847
LGALS9,0.000333970897598372
CUL2,0.00033359860213781227
PPP1CA,0.0003330983649201813
ZC3HAV1,0.0003323184947504839
USP36,0.0003306171175512191
AKT1,0.00033013932491378237
ARF6,0.0003300181615408783
CCT3,0.0003296974297393797
PPP2R1A,0.0003277151426767695
CALM1,0.00032490928085120244
H2AFX,0.00032488511448234777
RAB35,0.00032475993614065733
RHOD,0.00032404022129924303
RPL6,0.0003240087892677903
ATP5B,0.00032386385079364596
SUMO2,0.00032383360967830035
RAB5C,0.00032380682886688067
RPL19,0.0003235744705867771
FBXL6,0.000323519941610311
ATP1A1,0.00032314023897644326
RPL23A,0.0003231396014657755
CYSRT1,0.0003223248010390526
RNF149,0.0003222091198347946
RPL5,0.0003216549653224432
SLX4,0.00032075264860421357
DDX24,0.00032045586175528403
ILF2,0.0003188622828975381
EED,0.00031865619470449873
BCAP31,0.00031841358335497075
HNRNPF,0.00031786796688186374
HIST1H2BG,0.0003177782074048972
SRC,0.00031738369818378045
CCT6A,0.0003157876111420007
CCT7,0.0003157517048398989
SSBP1,0.0003150756574795304
DDX39B,0.0003140652297909423
MAP1LC3B,0.0003139362526291354
CLPP,0.0003132459169884032
METTL14,0.000312016607836573
IQGAP1,0.0003115185857446418
TERF2IP,0.0003113462777250235
RBX1,0.00031124927016170045
BCAR1,0.0003101540663338882
FKBP8,0.0003099504723795835
RBBP4,0.00030935178779518415
INS,0.0003090947526993182
FBXO22,0.0003090860499452034
DVL2,0.00030824267063250837
NOP56,0.0003071122884095438
TUBB4B,0.00030636812253306427
EZR,0.0003060488705711279
UPF1,0.00030590386271470046
RIOK1,0.000305719966621271
RUVBL1,0.0003054177471665675
IGF2BP3,0.00030482582889956086
COIL,0.00030477395480154153
HGS,0.00030475221657735255
DYRK1A,0.0003045827898990275
USP11,0.00030457001799955865
RAB2A,0.00030436550378925556
TCP1,0.0003040415540881279
ITFG1,0.0003035594938893026
DNAJA2,0.00030176409492972906
ITGA4,0.0003008099063207606
SRSF1,0.00030062448038222894
RPS10,0.0003006069720457479
CCT8,0.00029862471744628233
IFITM3,0.00029851112590614684
UBR5,0.00029845179622220284
PSMD14,0.00029831181161535755
RPL17,0.00029819984564331294
SF3B1,0.0002981012139926905
ATP5A1,0.00029733592584714697
NEDD4,0.0002973273657130618
RPL13A,0.0002968055366104819
EEF2,0.0002963268206729361
RHOU,0.00029565228038774767
CUL5,0.00029546237834442314
LZTS2,0.0002952580277721924
CREBBP,0.00029461506787926175
CDK1,0.00029362062411613033
DNAJA1,0.00029325935740565675
VDAC1,0.0002930744454178401
PHB2,0.00029296975378765444
SEC62,0.00029261832451778674
KPNB1,0.0002923718241565988
SNX27,0.0002922333700651252
SNAI1,0.0002921876480640149
SF3B3,0.0002921510359377698
RPL23,0.00029200588797412573
HADHA,0.00029163614408085923
SART3,0.0002914949194115599
RHOH,0.00029139658480176254
MTDH,0.0002911113085069877
SFPQ,0.0002911102027551218
B3GNT2,0.00029058687366854974
RBM14,0.00029052250856153276
TRIM27,0.0002901857671521245
HNRNPR,0.0002892229874315158
RPL14,0.00028914425281060537
PICK1,0.00028819048636626927
NONO,0.00028814547156576415
FOXA1,0.0002879946426661568
DDX5,0.00028739888364700546
VHL,0.000287353855656131
MAPRE1,0.0002868956082500238
AKAP1,0.0002861167508248124
CCT5,0.0002855603773008305
OCLN,0.0002847953642744788
TARDBP,0.00028442289922298573
HIST1H2AB,0.00028393731847623616
PLK1,0.0002830223291499457
CCT4,0.00028281319862576756
LAMP3,0.0002825293588143278
MAP1B,0.00028107501930888396
MDH2,0.0002807940890022077
CPSF6,0.00028052366559946587
CALCOCO2,0.00028034985472049663
TUBA4A,0.00027978489151049405
DHX30,0.0002797336190541057
XRCC5,0.00027942497369327354
RPS20,0.0002794110151685731
RPL8,0.00027937402839360115
KPNA2,0.0002790386203595766
VCAM1,0.00027878182051170906
GNB2,0.0002785018450747085
GRSF1,0.00027772163657835067
RCOR1,0.00027760828237791374
RPL15,0.0002774609017054625
TFRC,0.0002770495404391409
KAT6A,0.00027696840866288787
SF3B2,0.0002762309783181053
POLR2A,0.0002761355043835007
CDK7,0.0002758636101673001
SNRPB,0.00027568387637111493
USP15,0.00027566241570981697
ISG15,0.0002756351205385395
HIST1H1A,0.00027519387432646926
HIST1H3C,0.00027468215820427644
HMGB1,0.0002745642895800198
RPS24,0.000274491478053
LRRK2,0.00027417525062265944
G3BP2,0.0002738241430212192
SPOP,0.00027308227577498955
RPSA,0.00027302386844495614
PFN1,0.00027298626729839204
CBL,0.0002728561115734101
BRD3,0.0002728399659161842
PSMA1,0.0002728267041226683
ATXN1,0.0002727518174431707
RPS9,0.00027259596203953803
PSPC1,0.0002723690641134215
MCAM,0.0002720712847811436
RPL35,0.0002716164822348947
RPL36,0.00027156561603393077
TP53BP1,0.0002710011819271027
RBBP7,0.0002708164760881451
TOP2A,0.00027074532367547805
PCNA,0.0002704978870136726
PDIA4,0.000270424013623416
RPL18,0.0002700310863825284
RPS14,0.0002697317712459557
KRT31,0.00026967183606414546
NUP155,0.00026954691354384654
ARHGAP24,0.00026948155530053403
MAPK6,0.0002694100073798068
VAPB,0.0002693713625064341
PSMC5,0.00026896090944251294
EPRS,0.00026830093768591455
GPR182,0.0002681764112297908
DDX6,0.0002680063071720931
CD3EAP,0.0002676728009760388
SMURF1,0.0002675162807154823
SRSF6,0.0002673895370595675
USP14,0.0002671038130845036
E2F4,0.0002668726058412668
BAG1,0.00026675733238905173
SRSF3,0.00026672627325963715
SKP1,0.0002666572063600727
EIF4A3,0.00026652817783493957
TUBA1C,0.00026642390974281966
RUFY1,0.00026630263065674
RELA,0.00026626376692067235
DHX15,0.00026588645018969505
FLOT1,0.00026582690728360213
ADARB1,0.00026565000542283046
JUP,0.0002647673172041353
DLD,0.0002643564374290589
HIF1A,0.00026381101523674256
DERL1,0.00026369982077690217
UBQLN1,0.00026355745394828053
HNRNPA3,0.00026340505199330585
SAP18,0.0002633603946315689
SNRPA,0.000263262382739293
GJD3,0.00026320922006355243
SRPK1,0.0002630839813045084
C16orf72,0.00026291168531219247
DCTN1,0.0002625273243858354
RPS11,0.00026237965966995454
ZFPL1,0.00026193209255278004
RPS4X,0.00026156359455677163
PKM,0.0002615011227409315
FBXW11,0.0002612761976304398
CCDC47,0.00026109353005683415
NINL,0.00026108830315971834
PDIA3,0.0002608277906780092
DYNLL1,0.0002606574402234304
DYNC1H1,0.00026049691890679704
TUBA1B,0.00026035415970140983
RPL10A,0.0002593861657935133
RAB4A,0.0002593384471798021
BAG6,0.0002591264178835088
FGFR4,0.0002591051471619373
DDX23,0.00025896558166073645
SPTAN1,0.00025893342720453253
ACTG1,0.00025823982382719917
JUN,0.0002579824795583708
RIN3,0.00025797215627990674
KRT40,0.0002577827016451483
NUMA1,0.00025744908517176605
STX6,0.0002572799196520902
MDFI,0.00025716931981007015
WDYHV1,0.00025661213326279097
TUBB3,0.00025654269461346507
RPL7,0.0002565105026426721
AGO2,0.0002564093465582235
HERC2,0.00025640924334890866
ATG9A,0.0002563090212271595
SSR1,0.00025626217966562336
PPP1CB,0.0002557702177187688
AES,0.00025569283555914625
TRIM33,0.000255601274744361
DLST,0.0002554612044651647
SMAD4,0.0002550903203971419
RAD18,0.00025505179038144677
LONP1,0.0002547790519289836
HIST1H2BH,0.0002546963863385843
RIPK4,0.0002546276400163535
ARRB2,0.0002542891187226237
LARP1,0.0002540563409083215
RPS27A,0.0002539380709725935
SOD1,0.00025376144225951446
H2AFY,0.00025297618228111693
IGF2BP1,0.00025296997352643424
RHOQ,0.0002525472033035431
SYNE3,0.0002524834904846421
TRIM31,0.0002524670817958139
HIST1H1B,0.0002524059302014578
SRSF5,0.0002523220708296529
SSB,0.00025226152631205377
GSK3A,0.0002520118213872581
FAF2,0.00025197156683225174
IKBKG,0.000251869475162323
HADHB,0.0002516856396782512
RPS13,0.0002515854564684095
PSMA3,0.0002514433686657633
LMAN1,0.00025105512838857346
RND2,0.0002508965079544645
MAPK1,0.00025073050597679806
RPA4,0.0002506192071170669
RBMX,0.00025049289654550396
CS,0.0002503753852731142
LATS1,0.0002502743710845323
SF3A1,0.0002501860744151587
FBXO2,0.00024992177232512335
RSL1D1,0.00024990410185114244
PPP2CA,0.00024965872745641166
TRAP1,0.00024943277622035053
AIMP2,0.00024915613466326995
DPP4,0.00024878843965772776
KRTAP10-8,0.00024843572970383515
IMMT,0.00024835632917821667
MED4,0.0002478274977376528
RPS7,0.0002476029460290924
PRMT5,0.00024706329049626257
ZBTB2,0.0002470196985618013
NFX1,0.0002470084215986377
YY1,0.0002463708590720736
ATXN3,0.000246274523220916
SRRM2,0.00024616052097995204
RANBP9,0.00024583512806641773
ESYT1,0.00024544638748273873
KRT8,0.0002454407259906599
PDZD8,0.00024539814073037914
RBM8A,0.0002446922054219518
TFCP2,0.0002442818889462078
RPL30,0.00024424936852797527
RAN,0.0002440384357391779
STX4,0.0002440264939306643
ZNF330,0.00024396021815002494
EEF1G,0.00024394538202683857
PABPC4,0.00024365206594953445
ATP2A1,0.00024360106778010087
UNC93B1,0.0002433837154790778
SDCBP,0.00024334373693153392
TMPRSS11B,0.00024303350727398676
DISC1,0.00024196222745264046
RNF43,0.00024189346651828304
DDX1,0.00024131511738460155
STIM1,0.0002412791604225166
TRAF6,0.00024105789705968026
PCM1,0.0002408744529877662
NUP35,0.00024078323766593378
RPL27A,0.00024069170779833266
CAPRIN1,0.00024064285232942983
PRPF19,0.00024054423821109918
PTGES3,0.00024018664090987967
OPTN,0.00024012977441590164
MRPS26,0.00024005215331747082
RPL28,0.00023996964101746107
HSPH1,0.0002394891030629676
NOTCH2,0.00023940601147726955
OCIAD1,0.00023894274864242409
PSMD2,0.00023890945457158332
LIMA1,0.00023886173100130353
FAM105A,0.00023885165272474098
THRAP3,0.0002388334695333327
HIST3H3,0.00023862725129288943
BICD2,0.00023845764687211577
HSD17B10,0.00023837626971083764
NOTCH2NL,0.0002383367552360388
ZNF598,0.00023832523851120173
SEC16A,0.0002381647848117052
SLC25A6,0.0002375881575755208
IGF1R,0.00023753242456909469
LOXL2,0.0002372302371798457
SNRPC,0.00023722271374063066
RNF8,0.000236797189078307
FXR2,0.00023648352246933576
HSPA2,0.00023623820569647707
P4HB,0.00023591864191694763
SNRNP200,0.00023591214698780917
MTA2,0.00023583238445469784
NUDCD2,0.0002356931829131797
UBE3A,0.00023566780219925793
SRP9,0.00023532673610442793
EMC1,0.00023528486187707093
SUPT16H,0.0002350524971550593
TMEM17,0.00023499853584278926
AP2M1,0.00023494122487100757
DNAJC7,0.0002348958921202818
PTBP1,0.00023485178136231706
RPL26L1,0.0002347993517982455
COX4I1,0.00023432336485131492
UBB,0.00023424494971662475
MTCH2,0.0002342323004118883
NUFIP2,0.00023423108568540525
FKBP5,0.00023401726294549645
ATP5C1,0.00023397442207311606
S100A2,0.00023386759780054367
STAT3,0.00023367768286800957
CTTN,0.00023361402220727057
TFIP11,0.00023334517198491563
TUBB8,0.00023332434534409447
KLF16,0.0002331802282201292
ALB,0.00023316928221758418
MYBBP1A,0.00023270430094281909
MDC1,0.0002325883519987749
CAPZA2,0.0002323324806226146
MCM5,0.0002311256956194873
PSMC3,0.000230812489265132
IMPDH2,0.0002300922738528299
ACAD9,0.00023004823581495676
TFAM,0.0002300248587393363
RPL18A,0.0002298471323681464
NIFK,0.00022961365707938294
PLEC,0.00022953687942677277
SFXN1,0.00022946767501317854
RNPS1,0.00022943359660907502
UNK,0.00022910882527091183
VDAC2,0.0002290885170220298
CTCF,0.00022903456366252188
HSD17B11,0.0002289852799804723
KRT18,0.00022893152490574426
BRD2,0.00022888568610516974
PRPF40A,0.00022880929661215388
COPS6,0.000228714131378592
SMC1A,0.00022826208536880915
MCM7,0.0002278759882598401
UBA52,0.0002274305184340649
HSD3B7,0.0002266850890907465
HIST1H2BB,0.0002266845981414153
HAX1,0.00022667468981510462
LCK,0.00022645202588755402
EIF4G1,0.00022603982873628054
SMARCA4,0.00022579084318154004
DSP,0.0002256447815939324
SLC25A5,0.0002254928997939926
RNF31,0.00022530038230314335
QARS,0.0002252289798397969
BET1,0.0002250824121030448
SMAD3,0.0002248103704594205
CALR,0.0002247836317078362
PRKACA,0.00022449030607653943
USP9X,0.00022444362613185422
IPO5,0.0002240850863904985
HDAC4,0.00022399952520736654
RPL27,0.00022381832650193332
SURF6,0.0002232986329172537
EMC2,0.0002232421232132335
SMC3,0.00022317408478333774
NOP2,0.00022291880255417227
HMGA1,0.00022291257150856893
CAD,0.00022277768084329506
RPS15,0.00022266639815498598
COPA,0.00022237280615950043
TBK1,0.00022229722712111634
YTHDC1,0.00022228928691568717
RPL22,0.00022194897764556373
ANXA2,0.00022185272636002852
MEX3A,0.00022144910948004496
FHL2,0.00022122928772607884
ABCE1,0.00022121123616801773
REL,0.0002210834527684312
SIRT1,0.00022087736525593045
GATA4,0.00022045193282387276
PDGFRA,0.00022043169786260195
RPS5,0.00022042056238517853
SNIP1,0.0002203709581518029
DBN1,0.00022033673598362402
SMARCA5,0.0002203091719682044
B3GAT1,0.0002202196607893642
LIN28A,0.00022020271870433917
PSMD1,0.00022007579550093823
MMGT1,0.00021962514843581614
AQP6,0.00021952877771757735
DDX17,0.0002195106471336167
FASN,0.0002194703497617072
TBRG4,0.00021933292282582157
METTL17,0.0002192881887844015
ERGIC3,0.00021883641095537092
HOXA1,0.00021881776307003723
GTPBP4,0.00021875870334938272
RAB1A,0.0002185675525743214
PAN2,0.00021840585228069385
WWTR1,0.00021828593036070032
PSME3,0.0002182128673561148
SUPT5H,0.0002180215876846728
MTUS2,0.0002175986885921224
MKRN2,0.000217533901955573
REEP5,0.00021712460516448964
MYO6,0.00021691786129462748
GRWD1,0.00021636952337116924
DNAJC5,0.00021634308471875588
GBF1,0.00021582650133829525
MYO1C,0.000215800648584218
P2RY6,0.00021571828315807573
SDHA,0.00021566107325169938
RPS15A,0.00021555168063909201
TRIM24,0.00021542691754631915
DCPS,0.000215423176015725
TRIM14,0.00021536216784788276
C21orf33,0.00021485526670897615
SLC25A3,0.00021476366894299106
NDN,0.00021474924066365093
FTSJ3,0.00021468506771656724
RPL9,0.00021459543521912275
AHCYL1,0.00021457870183334892
EXD2,0.00021441800393285618
TAF15,0.00021441693318264033
RLIM,0.00021414246244490934
SPTBN1,0.0002141090921150877
IMMP2L,0.00021378264083066954
ALYREF,0.00021372851346454519
ST7,0.00021366100181645584
CCR1,0.0002136268380563929
SNRPD2,0.00021361959502618112
MRPL11,0.0002135161770538758
EIF4B,0.00021316704739193543
PGRMC1,0.00021289753384957027
CTBP2,0.0002125025156114966
HLA-C,0.0002124989068550949
GORASP2,0.00021239629364885112
RPL12,0.00021214261012427238
PSMD3,0.0002119816826260325
FYN,0.00021149466429116253
ELOVL5,0.00021142268939319456
NHLRC2,0.0002114089627879682
DCAF4,0.00021140277225333639
RPS18,0.00021135037013595518
ADRB2,0.0002112301126594987
WDR76,0.0002111686545998165
NBR1,0.00021091279849719697
TLE3,0.00021077646375186257
ESYT2,0.00021076479981845106
SRSF7,0.0002107623491500009
MAP3K7,0.0002105726522627155
NDUFS3,0.0002104833305277872
PIK3R1,0.00021047032743972741
RAD21,0.00021011506990137226
PRPF31,0.00021006158371616817
IARS,0.00020978492353077765
DDOST,0.00020954805180419604
ACTN4,0.00020949406111501164
ICT1,0.00020946588081723587
ARAF,0.0002093157511756774
TPM3,0.00020921446459746566
PRKRA,0.00020907217697308282
RPL37A,0.00020903997048313098
METTL7A,0.00020899359995633896
METTL21B,0.00020865788442774998
GTF2I,0.00020840508800525328
NTRK3,0.0002080221877990787
PIN1,0.00020799898856367085
RPLP2,0.00020798398707567322
PMPCA,0.0002079306483370096
TRIM23,0.00020792564898070433
CXADR,0.00020763201637885844
DKC1,0.00020742199457794868
SLFN11,0.0002073493228304798
CDC73,0.00020731849018367564
DNAJC1,0.0002072969712420674
YES1,0.00020704571370162736
RHBDD1,0.00020702310104640247
RPS25,0.00020697468897173054
SNRPF,0.00020695482235395668
RPL35A,0.0002067121865821805
DNAJB6,0.00020670859907365784
ABT1,0.0002066988712302119
RAD50,0.0002066384090878606
SMARCC1,0.00020641784797625386
PHGDH,0.00020631543613201946
TUBG1,0.00020630100820693515
SLC3A2,0.00020602754781507882
NEDD8,0.00020587644806591122
YBX3,0.0002058640287738474
TRIP6,0.0002058082391310565
TOMM22,0.00020544638540265475
LDHA,0.00020523669633566624
TOLLIP,0.00020503662462288872
CFL1,0.0002050350875121269
NPC1,0.00020496327105442758
GANAB,0.00020496072167461627
PRKCZ,0.00020495181546786216
MOB3C,0.0002048662220272662
DDA1,0.00020477931973619877
H2AFZ,0.00020444635542430763
IFITM1,0.00020403272133412667
CLEC4E,0.0002035697209830044
PDCD11,0.0002034083817264779
RPL26,0.0002033493425596813
PSMC2,0.0002031901284712077
PRRC2A,0.00020313930224101173
KHDRBS1,0.00020277698067524118
CD274,0.00020260408698928326
CSNK1A1,0.00020257245610265996
COPB2,0.00020254043818392602
KRR1,0.0002023699399858931
DNAJA3,0.00020235615970893672
GRM2,0.00020227360268252787
PRDX1,0.00020220902147034532
RPL24,0.000202109105048763
TSFM,0.00020200157895635786
SEC22B,0.000201659384363335
DRG1,0.00020152295025060226
PMPCB,0.00020141512649442947
KARS,0.0002012147185317282
CENPA,0.00020114198529966944
LYAR,0.00020111055975121243
NEDD4L,0.000200557161201085
ITCH,0.00020044246438939302
MRPS9,0.00020031662292972687
HDAC5,0.00020027317606280222
HNRNPDL,0.0002002004178773473
NIN,0.0001997390339152883
ZNF346,0.00019965730901884163
PUF60,0.00019962008845538268
MECOM,0.0001995793206210076
PAXIP1,0.00019945566522327303
CRK,0.00019935509531055824
POLR2B,0.00019925848767032804
TNF,0.00019914966383394203
RBPMS,0.0001990239609885704
MAPK3,0.00019859113941039024
SRP68,0.00019853924112929106
