Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Human papillomavirus infection,17/331,6.680051780371857e-13,5.69256586501254e-12,0,0,12.775765482311412,358.16194790126104,RB1;ITGB1;CREBBP;CDKN1A;CHUK;STAT1;HDAC1;THBS1;NFKB1;CREB1;CCND1;E2F1;MDM2;AKT1;CTNNB1;EP300;MAPK1
KEGG_2021_Human,Acute myeloid leukemia,10/67,1.2063417429570968e-12,9.85179090081629e-12,0,0,38.680311890838205,1061.5203810372304,CCND1;CHUK;ZBTB16;STAT3;RARA;AKT1;MAPK1;NFKB1;PML;PPARD
KEGG_2021_Human,Hepatocellular carcinoma,13/168,2.4495009786576955e-12,1.9204087672676328e-11,0,0,19.03485354097145,508.8994132773085,RB1;SMAD2;SMAD4;CDKN1A;SMAD3;CDKN2A;KEAP1;SMARCA4;CCND1;E2F1;AKT1;CTNNB1;MAPK1
KEGG_2021_Human,C-type lectin receptor signaling pathway,11/104,4.218044989419247e-12,3.17975699202374e-11,0,0,26.32318472876646,689.4476246616272,NFKBIA;CHUK;STAT1;SRC;BCL3;MDM2;AKT1;MAPK1;CALM1;NFKB1;NFKB2
KEGG_2021_Human,Breast cancer,12/147,9.521969586477185e-12,6.912244588701957e-11,0,0,19.964646464646464,506.6512064898509,RB1;NCOA1;CDKN1A;CCND1;SP1;NCOA3;E2F1;AKT1;CTNNB1;MAPK1;PGR;NFKB2
KEGG_2021_Human,Gastric cancer,12/149,1.1178143652058777e-11,7.824700556441144e-11,0,0,19.67120106171201,496.0498712906981,RB1;SMAD2;SMAD4;CDKN1A;RXRA;SMAD3;CCND1;E2F1;AKT1;CTNNB1;MAPK1;RXRG
KEGG_2021_Human,Cushing syndrome,12/155,1.78370085703886e-11,1.2055357516538503e-10,0,0,18.84011443102352,466.2880408228178,RB1;ATF2;NR4A1;CDKN1A;CREB1;CCND1;SP1;CDKN2A;E2F1;ARNT;CTNNB1;MAPK1
KEGG_2021_Human,PI3K-Akt signaling pathway,16/354,2.3148930868317324e-11,1.5123968167300648e-10,0,0,11.023950408565794,269.96632100405867,ITGB1;ATF2;HSP90AA1;CDKN1A;CHUK;FOXO3;THBS1;NFKB1;NR4A1;RXRA;CREB1;CCND1;MDM2;GNG8;AKT1;MAPK1
KEGG_2021_Human,Glioma,9/75,1.2933645263114394e-10,8.177401521194905e-10,0,0,29.72127872127872,676.7120240026644,RB1;CDKN1A;CCND1;CDKN2A;E2F1;MDM2;AKT1;MAPK1;CALM1
KEGG_2021_Human,Transcriptional misregulation in cancer,12/192,2.1809062683159127e-10,1.3358050893434967e-09,0,0,14.93939393939394,332.34340718536725,CDKN1A;RXRA;NCOR1;SP1;HDAC1;ZBTB16;MDM2;RARA;RXRG;RUNX2;PML;NFKB1
KEGG_2021_Human,Osteoclast differentiation,10/127,7.952928437188361e-10,4.622055993185714e-09,0,0,18.78727445394112,393.6368117947637,NFKBIA;JUND;CREB1;CHUK;STAT1;AKT1;MAPK1;SQSTM1;NFKB1;NFKB2
KEGG_2021_Human,Lipid and atherosclerosis,12/215,8.017852233077258e-10,4.622055993185714e-09,0,0,13.231303179579042,277.11879999630133,NFKBIA;HSP90AA1;RXRA;CHUK;HSPA4;SRC;STAT3;AKT1;MAPK1;CALM1;RXRG;NFKB1
KEGG_2021_Human,Apelin signaling pathway,10/137,1.673674428258207e-09,9.372576798245962e-09,0,0,17.299212598425196,349.58671561650493,SMAD2;HDAC4;SMAD4;SMAD3;CCND1;GNG8;AKT1;MAPK1;CALM1;PPARGC1A
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,9/100,1.7678744766196074e-09,9.625094372706753e-09,0,0,21.52892162782273,433.8828609373099,SMAD2;SMAD4;SMAD3;CCND1;STAT1;STAT3;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Adipocytokine signaling pathway,8/69,1.9109044962474524e-09,9.946536622018731e-09,0,0,28.280826799714895,567.7570877003315,NFKBIA;RXRA;CHUK;STAT3;AKT1;PPARGC1A;RXRG;NFKB1
KEGG_2021_Human,Fluid shear stress and atherosclerosis,10/139,1.928410161411795e-09,9.946536622018731e-09,0,0,17.02928509905254,341.7193401969315,HSP90AA1;CHUK;SUMO1;SRC;KEAP1;AKT1;CTNNB1;CALM1;SQSTM1;NFKB1
KEGG_2021_Human,Prolactin signaling pathway,8/70,2.148656494340398e-09,1.0798376227967131e-08,0,0,27.82328190743338,555.3088316848101,CCND1;SRC;STAT1;STAT3;AKT1;MAPK1;FOXO3;NFKB1
KEGG_2021_Human,Adherens junction,8/71,2.4116064830201007e-09,1.1816871766798494e-08,0,0,27.380262249827467,543.3057969185713,CREBBP;SMAD4;SMAD3;CSNK2A1;SRC;EP300;MAPK1;CTNNB1
KEGG_2021_Human,Melanoma,8/72,2.701970571248669e-09,1.291673736499364e-08,0,0,26.95108695652174,531.7256618513098,RB1;CDKN1A;CCND1;CDKN2A;E2F1;MDM2;AKT1;MAPK1
KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",9/106,2.977679850561884e-09,1.3895839302622124e-08,0,0,20.191118160190324,396.39448319138353,ATF2;CDKN1A;RXRA;JUND;CREB1;SP1;MAPK1;RXRG;RUNX2
KEGG_2021_Human,Proteoglycans in cancer,11/205,6.405578028678038e-09,2.9197518456299898e-08,0,0,12.554500173751885,236.8544137858684,SMAD2;ITGB1;CDKN1A;CCND1;SRC;STAT3;MDM2;AKT1;CTNNB1;MAPK1;THBS1
KEGG_2021_Human,JAK-STAT signaling pathway,10/162,8.512128274472943e-09,3.7917662313561294e-08,0,0,14.435672514619885,268.2404018173252,PIAS3;CREBBP;CDKN1A;CCND1;STAT1;STAT3;AKT1;EP300;PIAS2;PIAS1
KEGG_2021_Human,Colorectal cancer,8/86,1.1310854319550951e-08,4.926505436959969e-08,0,0,22.098104793756967,404.3401390457477,SMAD2;CDKN1A;SMAD4;SMAD3;CCND1;AKT1;MAPK1;CTNNB1
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,8/89,1.4871345600954728e-08,6.336486386493756e-08,0,0,21.276435856146,383.48285414486656,NFKBIA;CHUK;CSNK2A1;STAT1;STAT3;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Relaxin signaling pathway,9/129,1.690763071674106e-08,7.050841745704785e-08,0,0,16.302197802197803,291.73599373309673,SMAD2;NFKBIA;ATF2;CREB1;SRC;GNG8;AKT1;MAPK1;NFKB1
KEGG_2021_Human,TGF-beta signaling pathway,8/94,2.296427241845562e-08,9.334713571119265e-08,0,0,20.03437815975733,352.3912127034468,SMAD2;CREBBP;SMAD4;SMAD3;SP1;EP300;MAPK1;THBS1
KEGG_2021_Human,Tuberculosis,10/180,2.3336783927798164e-08,9.334713571119265e-08,0,0,12.895424836601308,226.6143312316135,CREBBP;CREB1;NFYA;STAT1;SRC;AKT1;EP300;MAPK1;CALM1;NFKB1
KEGG_2021_Human,Thyroid cancer,6/37,2.7527283964866817e-08,1.0790695314227793e-07,0,0,40.91077556623198,712.1783885669731,CDKN1A;RXRA;CCND1;MAPK1;CTNNB1;RXRG
KEGG_2021_Human,Measles,9/139,3.2447946300361784e-08,1.247019112719786e-07,0,0,15.040574809805578,259.35408721306123,NFKBIA;CCND1;CSNK2A1;CHUK;STAT1;STAT3;AKT1;NFKB1;TP73
KEGG_2021_Human,Ubiquitin mediated proteolysis,9/140,3.4535129609745994e-08,1.3017087314442721e-07,0,0,14.925006291418503,256.4308431573071,PIAS3;UBE2I;MDM2;KEAP1;STUB1;SKP2;PML;PIAS2;PIAS1
KEGG_2021_Human,Chemokine signaling pathway,10/192,4.304764295793659e-08,1.5891465834606669e-07,0,0,12.037851037851038,204.1734901828985,NFKBIA;CHUK;STAT1;SRC;STAT3;GNG8;AKT1;MAPK1;FOXO3;NFKB1
KEGG_2021_Human,Longevity regulating pathway,8/102,4.378260995248776e-08,1.5891465834606669e-07,0,0,18.321924144310824,310.44721644543296,ATF2;CREB1;HDAC1;AKT1;FOXO3;PPARGC1A;SIRT1;NFKB1
KEGG_2021_Human,Renal cell carcinoma,7/69,5.2866039801649644e-08,1.88395341838606e-07,0,0,24.083593479014915,403.5327631032912,CDKN1A;CREBBP;AKT1;EP300;ARNT;MAPK1;ETS1
KEGG_2021_Human,Glucagon signaling pathway,8/107,6.375766578633071e-08,2.231518302521575e-07,0,0,17.392182696530522,288.15675111469244,ATF2;CREBBP;CREB1;AKT1;EP300;CALM1;PPARGC1A;SIRT1
KEGG_2021_Human,Insulin resistance,8/108,6.857692673492913e-08,2.3580837964993178e-07,0,0,17.217391304347824,284.0062018560952,NFKBIA;CREB1;NR1H2;STAT3;AKT1;NR1H3;PPARGC1A;NFKB1
KEGG_2021_Human,HIF-1 signaling pathway,8/109,7.37063675498008e-08,2.4907669034070615e-07,0,0,17.046061127851914,279.9504729743466,CREBBP;CDKN1A;STAT3;AKT1;ARNT;EP300;MAPK1;NFKB1
KEGG_2021_Human,p53 signaling pathway,7/73,7.854858711367004e-08,2.6094106905558184e-07,0,0,22.61942000651678,370.0434977224353,CDKN1A;CCND1;CDKN2A;MDM2;MDM4;THBS1;TP73
KEGG_2021_Human,TNF signaling pathway,8/112,9.112417966875386e-08,2.927924461487829e-07,0,0,16.551839464882942,268.3225754833184,NFKBIA;ATF2;CREB1;CHUK;BCL3;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Toxoplasmosis,8/112,9.112417966875386e-08,2.927924461487829e-07,0,0,16.551839464882942,268.3225754833184,NFKBIA;ITGB1;CHUK;STAT1;STAT3;AKT1;MAPK1;NFKB1
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",8/119,1.4604827290263872e-07,4.543724045859872e-07,0,0,15.502546024285154,243.9996665332181,ATF2;CREBBP;CREB1;STAT1;STAT3;AKT1;EP300;MAPK1
KEGG_2021_Human,Neurotrophin signaling pathway,8/119,1.4604827290263872e-07,4.543724045859872e-07,0,0,15.502546024285154,243.9996665332181,NFKBIA;ABL1;AKT1;MAPK1;CALM1;FOXO3;NFKB1;TP73
KEGG_2021_Human,Influenza A,9/172,2.0294776140492868e-07,6.215275193025941e-07,0,0,11.975527539944718,184.5466783153094,NFKBIA;CREBBP;CHUK;STAT1;AKT1;EP300;MAPK1;PML;NFKB1
KEGG_2021_Human,Shigellosis,10/246,4.334728565260068e-07,1.3070873827553434e-06,0,0,9.258003766478344,135.64305575843323,NFKBIA;ITGB1;CHUK;SRC;MDM2;AKT1;MAPK1;FOXO3;SQSTM1;NFKB1
KEGG_2021_Human,Endometrial cancer,6/58,4.403792733101903e-07,1.3077929934666257e-06,0,0,24.363338788870703,356.57279981244113,CDKN1A;CCND1;AKT1;MAPK1;CTNNB1;FOXO3
KEGG_2021_Human,Mitophagy,6/68,1.1438701789268336e-06,3.346247090591932e-06,0,0,20.42347288949897,279.41543507643144,CSNK2A1;SRC;SP1;E2F1;FOXO3;SQSTM1
KEGG_2021_Human,Wnt signaling pathway,8/166,1.8512245124660932e-06,5.335882418284622e-06,0,0,10.865162355531096,143.41648413226528,CREBBP;SMAD4;SMAD3;CCND1;CSNK2A1;CTNNB1;EP300;PPARD
KEGG_2021_Human,AMPK signaling pathway,7/120,2.3686072852110697e-06,6.728217795672025e-06,0,0,13.180036159482349,170.7237553426521,CREB1;CCND1;HNF4A;AKT1;FOXO3;PPARGC1A;SIRT1
KEGG_2021_Human,Ras signaling pathway,9/232,2.4788659264179565e-06,6.940824593970277e-06,0,0,8.726802345636427,112.64302858240528,CHUK;ABL1;GNG8;AKT1;MAPK1;CALM1;ETS1;NFKB1;ETS2
KEGG_2021_Human,Alcoholism,8/186,4.317859229209183e-06,1.1919724069366196e-05,0,0,9.634587200781633,119.01365501541238,HDAC4;ATF2;CREB1;HDAC3;HDAC1;GNG8;MAPK1;CALM1
KEGG_2021_Human,Neutrophil extracellular trap formation,8/189,4.859546034356271e-06,1.3228764204636515e-05,0,0,9.473456641844823,115.90362610852726,HDAC4;FGA;HDAC3;SRC;HDAC1;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Yersinia infection,7/137,5.714942831324485e-06,1.5344230067665742e-05,0,0,11.446650124069478,138.18883959303977,NFKBIA;ITGB1;CHUK;SRC;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,7/143,7.578986428271555e-06,1.976485039412849e-05,0,0,10.938330170777988,128.9643465517695,SMAD2;SMAD4;SMAD3;STAT3;AKT1;CTNNB1;MAPK1
KEGG_2021_Human,Spinocerebellar ataxia,7/143,7.578986428271555e-06,1.976485039412849e-05,0,0,10.938330170777988,128.9643465517695,PSMC5;PSMD4;KAT5;NFYA;SP1;PSMD2;AKT1
KEGG_2021_Human,IL-17 signaling pathway,6/94,7.663921581396761e-06,1.976485039412849e-05,0,0,14.370406189555126,169.26882409056034,NFKBIA;HSP90AA1;JUND;CHUK;MAPK1;NFKB1
KEGG_2021_Human,Notch signaling pathway,5/59,1.1418514477399644e-05,2.9065309578835457e-05,0,0,19.34307992202729,220.1295580852784,NCOR2;KAT2B;CREBBP;HDAC1;EP300
KEGG_2021_Human,Melanogenesis,6/101,1.1597918155781846e-05,2.914348664786208e-05,0,0,13.306830907054872,151.22794087889494,CREBBP;CREB1;CTNNB1;EP300;MAPK1;CALM1
KEGG_2021_Human,Chagas disease,6/102,1.2273346665327405e-05,3.0450328435495832e-05,0,0,13.16755319148936,148.8997525909875,SMAD2;NFKBIA;CHUK;AKT1;MAPK1;NFKB1
KEGG_2021_Human,cAMP signaling pathway,8/216,1.2906836561683136e-05,3.1621749576123686e-05,0,0,8.232441471571907,92.67879613941768,NFKBIA;CREBBP;CREB1;AKT1;EP300;MAPK1;CALM1;NFKB1
KEGG_2021_Human,NF-kappa B signaling pathway,6/104,1.371968195719744e-05,3.2793386141593875e-05,0,0,12.897524967433782,144.40944846252998,NFKBIA;UBE2I;CSNK2A1;CHUK;NFKB1;NFKB2
KEGG_2021_Human,Toll-like receptor signaling pathway,6/104,1.371968195719744e-05,3.2793386141593875e-05,0,0,12.897524967433782,144.40944846252998,NFKBIA;CHUK;STAT1;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Alzheimer disease,10/369,1.6046293503991898e-05,3.789245212990858e-05,0,0,6.047972763850201,66.76981689647755,PSMC5;PSMD4;CSNK2A1;CHUK;PSMD2;AKT1;CTNNB1;MAPK1;CALM1;NFKB1
KEGG_2021_Human,MAPK signaling pathway,9/294,1.6749436856747346e-05,3.908201933241048e-05,0,0,6.806824754193175,74.85564507884291,ATF2;NR4A1;JUND;CHUK;SRF;AKT1;MAPK1;NFKB1;NFKB2
KEGG_2021_Human,Inflammatory bowel disease,5/65,1.8397859236857697e-05,4.242329894616598e-05,0,0,17.403508771929825,189.75526378900804,SMAD2;SMAD3;STAT1;STAT3;NFKB1
KEGG_2021_Human,cGMP-PKG signaling pathway,7/167,2.0814039417612187e-05,4.743664797502312e-05,0,0,9.286290322580646,100.10512157443648,ATF2;CREB1;SRF;AKT1;MAPK1;CALM1;GTF2I
KEGG_2021_Human,Huntington disease,9/306,2.296712195365504e-05,5.174202187260215e-05,0,0,6.527805527805528,69.72640775970387,PSMC5;CREBBP;CREB1;PSMD4;SP1;HDAC1;PSMD2;EP300;PPARGC1A
KEGG_2021_Human,Amphetamine addiction,5/69,2.464013413076116e-05,5.488029874578621e-05,0,0,16.3125,173.09412297852825,ATF2;CREB1;HDAC1;CALM1;SIRT1
KEGG_2021_Human,Leishmaniasis,5/77,4.1972173002737946e-05,9.243310009591727e-05,0,0,14.494152046783626,146.07936513066915,ITGB1;NFKBIA;STAT1;MAPK1;NFKB1
KEGG_2021_Human,B cell receptor signaling pathway,5/81,5.357670649553404e-05,0.00011667816081249632,0,0,13.728531855955678,135.0118210305148,NFKBIA;CHUK;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Pathogenic Escherichia coli infection,7/197,5.9735336941349885e-05,0.0001286607257198305,0,0,7.808149405772496,75.93883482529385,NFKBIA;ITGB1;CHUK;SRC;ABL1;MAPK1;NFKB1
KEGG_2021_Human,ErbB signaling pathway,5/85,6.751700619952517e-05,0.000142891444441538,0,0,13.039473684210526,125.2197745880067,CDKN1A;SRC;ABL1;AKT1;MAPK1
KEGG_2021_Human,Focal adhesion,7/201,6.78005323115461e-05,0.000142891444441538,0,0,7.6456047001441085,73.38970469377347,ITGB1;CCND1;SRC;AKT1;CTNNB1;MAPK1;THBS1
KEGG_2021_Human,Rap1 signaling pathway,7/210,8.923304031073014e-05,0.0001860603819245012,0,0,7.303299962921764,68.09786172277165,ITGB1;SRC;AKT1;CTNNB1;MAPK1;CALM1;THBS1
KEGG_2021_Human,Human immunodeficiency virus 1 infection,7/212,9.467534608794754e-05,0.00019533018771829177,0,0,7.231313926042486,66.99853519369631,NFKBIA;CHUK;GNG8;AKT1;MAPK1;CALM1;NFKB1
KEGG_2021_Human,Th1 and Th2 cell differentiation,5/92,9.84688910332156e-05,0.00020104065252614847,0,0,11.986085904416212,110.5808703968905,NFKBIA;CHUK;STAT1;MAPK1;NFKB1
KEGG_2021_Human,Pathways of neurodegeneration,10/475,0.00013328867754934108,0.0002693255752543387,0,0,4.6439665471923535,41.43808226528781,PSMC5;VCP;PSMD4;CSNK2A1;PSMD2;CTNNB1;MAPK1;CALM1;SQSTM1;NFKB1
KEGG_2021_Human,Coronavirus disease,7/232,0.00016552619550618854,0.0003310523910123771,0,0,6.58183990442055,57.304006511979246,NFKBIA;FGA;CHUK;STAT1;STAT3;MAPK1;NFKB1
KEGG_2021_Human,Hippo signaling pathway,6/163,0.0001693432645465095,0.0003352654530415744,0,0,8.02669738446944,69.70049096231482,SMAD2;SMAD4;SMAD3;CCND1;CTNNB1;TP73
KEGG_2021_Human,T cell receptor signaling pathway,5/104,0.0001756383703175571,0.0003442512058224119,0,0,10.526847421584264,91.02652749721412,NFKBIA;CHUK;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Legionellosis,4/57,0.00018964479109883465,0.0003680235550036791,0,0,15.602987421383649,133.7231842647315,NFKBIA;VCP;NFKB1;NFKB2
KEGG_2021_Human,Salmonella infection,7/249,0.000255072443694159,0.0004901392055299527,0,0,6.1141917710832665,50.58859624571247,NFKBIA;HSP90AA1;CHUK;AKT1;CTNNB1;MAPK1;NFKB1
KEGG_2021_Human,NOD-like receptor signaling pathway,6/181,0.0002981671128421135,0.0005673859623014975,0,0,7.194528875379939,58.40415261620702,NFKBIA;HSP90AA1;CHUK;STAT1;MAPK1;NFKB1
KEGG_2021_Human,Cortisol synthesis and secretion,4/65,0.0003152626587456224,0.0005941488568667498,0,0,13.55122950819672,109.25142744049542,ATF2;NR4A1;CREB1;SP1
KEGG_2021_Human,Long-term potentiation,4/67,0.0003541950453595573,0.0006611640846711736,0,0,13.119708994708995,104.244783981203,CREBBP;EP300;MAPK1;CALM1
KEGG_2021_Human,Platelet activation,5/124,0.000397478011409262,0.0007349593418510882,0,0,8.748783724015922,68.50622185570785,ITGB1;FGA;SRC;AKT1;MAPK1
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,4/70,0.0004188784573037018,0.0007672913797338837,0,0,12.521464646464649,97.3910724894486,NFKBIA;CHUK;SRC;NFKB1
KEGG_2021_Human,Prion disease,7/273,0.0004440971794003297,0.000805954140393191,0,0,5.555744199207696,42.88738482268563,ATF2;PSMC5;CREB1;PSMD4;CSNK2A1;PSMD2;MAPK1
KEGG_2021_Human,PPAR signaling pathway,4/74,0.0005176957720029004,0.0009309024891061328,0,0,11.803571428571429,89.30727091866535,RXRA;NR1H3;RXRG;PPARD
KEGG_2021_Human,Dopaminergic synapse,5/132,0.0005291724539621734,0.0009428890997871452,0,0,8.194363862411935,61.81988854263416,ATF2;CREB1;GNG8;AKT1;CALM1
KEGG_2021_Human,Pertussis,4/76,0.0005728566057742373,0.0010115305831689,0,0,11.474537037037036,85.65598609029966,ITGB1;MAPK1;CALM1;NFKB1
KEGG_2021_Human,Antigen processing and presentation,4/78,0.0006320694999065338,0.0011061216248364,0,0,11.163288288288287,82.23448822300136,HSP90AA1;CREB1;NFYA;HSPA4
KEGG_2021_Human,Apoptosis,5/142,0.0007370346891140768,0.0012783964519146,0,0,7.592393392239724,54.762989036023214,NFKBIA;CHUK;AKT1;MAPK1;NFKB1
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,5/150,0.000943057893910248,0.0016213977825123,0,0,7.170598911070781,49.95313752128969,ATF2;CREB1;AKT1;MAPK1;CALM1
